Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	2	29.003353773	29.003353773	0.0	48000.0	24-ZOOM0005	a	2023
2	Waveform 1	2	29.010536359	29.010536359	0.0	48000.0	24-ZOOM0005	a	2023
3	Waveform 1	2	29.018754290	29.018762379	0.0	48000.0	24-ZOOM0005	a	2023
4	Waveform 1	2	29.029867911	29.029867911	0.0	48000.0	24-ZOOM0005	a	2023
5	Waveform 1	2	29.038231436	29.038231436	0.0	48000.0	24-ZOOM0005	a	2023
6	Waveform 1	2	29.048358257	29.048358257	0.0	48000.0	24-ZOOM0005	a	2023
7	Waveform 1	2	29.058274780	29.058274780	0.0	48000.0	24-ZOOM0005	a	2023
8	Waveform 1	2	29.065942692	29.065942692	0.0	48000.0	24-ZOOM0005	a	2023
9	Waveform 1	2	29.077816634	29.077816634	0.0	48000.0	24-ZOOM0005	a	2023
10	Waveform 1	2	29.085120563	29.085120563	0.0	48000.0	24-ZOOM0005	a	2023
11	Waveform 1	2	29.095433420	29.095433420	0.0	48000.0	24-ZOOM0005	a	2023
12	Waveform 1	2	29.104727124	29.104727124	0.0	48000.0	24-ZOOM0005	a	2023
13	Waveform 1	2	29.113292862	29.113292862	0.0	48000.0	24-ZOOM0005	a	2023
14	Waveform 1	2	29.125369016	29.125369016	0.0	48000.0	24-ZOOM0005	a	2023
15	Waveform 1	2	29.132834716	29.132834716	0.0	48000.0	24-ZOOM0005	a	2023
16	Waveform 1	2	29.145258676	29.145258676	0.0	48000.0	24-ZOOM0005	a	2023
17	Waveform 1	2	29.154584735	29.154584735	0.0	48000.0	24-ZOOM0005	a	2023
18	Waveform 1	2	29.503143141	29.503143141	0.0	48000.0	24-ZOOM0005	b	2023
19	Waveform 1	2	29.510123532	29.510123532	0.0	48000.0	24-ZOOM0005	b	2023
20	Waveform 1	2	29.518519410	29.518519410	0.0	48000.0	24-ZOOM0005	b	2023
21	Waveform 1	2	29.529471261	29.529471261	0.0	48000.0	24-ZOOM0005	b	2023
22	Waveform 1	2	29.537567864	29.537567864	0.0	48000.0	24-ZOOM0005	b	2023
23	Waveform 1	2	29.547783660	29.547783660	0.0	48000.0	24-ZOOM0005	b	2023
24	Waveform 1	2	29.557376639	29.557376639	0.0	48000.0	24-ZOOM0005	b	2023
25	Waveform 1	2	29.565246764	29.565246764	0.0	48000.0	24-ZOOM0005	b	2023
26	Waveform 1	2	29.576942758	29.576942758	0.0	48000.0	24-ZOOM0005	b	2023
27	Waveform 1	2	29.584141536	29.584141536	0.0	48000.0	24-ZOOM0005	b	2023
28	Waveform 1	2	29.594955882	29.594955882	0.0	48000.0	24-ZOOM0005	b	2023
29	Waveform 1	2	29.603052488	29.603052488	0.0	48000.0	24-ZOOM0005	b	2023
30	Waveform 1	2	29.612046917	29.612046917	0.0	48000.0	24-ZOOM0005	b	2023
31	Waveform 1	2	29.623314220	29.623314220	0.0	48000.0	24-ZOOM0005	b	2023
32	Waveform 1	2	29.630618149	29.630618149	0.0	48000.0	24-ZOOM0005	b	2023
33	Waveform 1	2	29.642338408	29.642338408	0.0	48000.0	24-ZOOM0005	b	2023
34	Waveform 1	2	29.649618072	29.649618072	0.0	48000.0	24-ZOOM0005	b	2023
35	Waveform 1	2	29.660400063	29.660400063	0.0	48000.0	24-ZOOM0005	b	2023
36	Waveform 1	2	29.669887892	29.669887892	0.0	48000.0	24-ZOOM0005	b	2023
37	Waveform 1	2	29.681074309	29.681074309	0.0	48000.0	24-ZOOM0005	b	2023
38	Waveform 1	2	29.694412273	29.694412273	0.0	48000.0	24-ZOOM0005	b	2023
39	Waveform 1	2	30.056252022	30.056252022	0.0	48000.0	24-ZOOM0005	c	2023
40	Waveform 1	2	30.063321384	30.063321384	0.0	48000.0	24-ZOOM0005	c	2023
41	Waveform 1	2	30.071620201	30.071620201	0.0	48000.0	24-ZOOM0005	c	2023
42	Waveform 1	2	30.082483077	30.082483077	0.0	48000.0	24-ZOOM0005	c	2023
43	Waveform 1	2	30.090733363	30.090733363	0.0	48000.0	24-ZOOM0005	c	2023
44	Waveform 1	2	30.101410203	30.101410203	0.0	48000.0	24-ZOOM0005	c	2023
45	Waveform 1	2	30.110817147	30.110817147	0.0	48000.0	24-ZOOM0005	c	2023
46	Waveform 1	2	30.118800514	30.118800514	0.0	48000.0	24-ZOOM0005	c	2023
47	Waveform 1	2	30.130456066	30.130456066	0.0	48000.0	24-ZOOM0005	c	2023
48	Waveform 1	2	30.137476896	30.137476896	0.0	48000.0	24-ZOOM0005	c	2023
49	Waveform 1	2	30.148364039	30.148364039	0.0	48000.0	24-ZOOM0005	c	2023
50	Waveform 1	2	30.156816537	30.156816537	0.0	48000.0	24-ZOOM0005	c	2023
51	Waveform 1	2	30.165252858	30.165252858	0.0	48000.0	24-ZOOM0005	c	2023
52	Waveform 1	2	30.176859879	30.176859879	0.0	48000.0	24-ZOOM0005	c	2023
53	Waveform 1	2	30.184147631	30.184147631	0.0	48000.0	24-ZOOM0005	c	2023
54	Waveform 1	2	30.195746562	30.195746562	0.0	48000.0	24-ZOOM0005	c	2023
