Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	2	8.234089867	8.234089867	0.0	48000.0	17-ZOOM0029	a	2023
2	Waveform 1	2	8.241075288	8.241075288	0.0	48000.0	17-ZOOM0029	a	2023
3	Waveform 1	2	8.249817757	8.249817757	0.0	48000.0	17-ZOOM0029	a	2023
4	Waveform 1	2	8.260786368	8.260786368	0.0	48000.0	17-ZOOM0029	a	2023
5	Waveform 1	2	8.268450918	8.268450918	0.0	48000.0	17-ZOOM0029	a	2023
6	Waveform 1	2	8.278524745	8.278524745	0.0	48000.0	17-ZOOM0029	a	2023
7	Waveform 1	2	8.286970843	8.286970843	0.0	48000.0	17-ZOOM0029	a	2023
8	Waveform 1	2	8.296128418	8.296128418	0.0	48000.0	17-ZOOM0029	a	2023
9	Waveform 1	2	8.307479709	8.307479709	0.0	48000.0	17-ZOOM0029	a	2023
10	Waveform 1	2	8.315629321	8.315629321	0.0	48000.0	17-ZOOM0029	a	2023
11	Waveform 1	2	8.326581679	8.326581679	0.0	48000.0	17-ZOOM0029	a	2023
12	Waveform 1	2	8.334354029	8.334354029	0.0	48000.0	17-ZOOM0029	a	2023
13	Waveform 1	2	8.344422512	8.344422512	0.0	48000.0	17-ZOOM0029	a	2023
14	Waveform 1	2	8.353973547	8.353973547	0.0	48000.0	17-ZOOM0029	a	2023
15	Waveform 1	2	8.363783275	8.363783275	0.0	48000.0	17-ZOOM0029	a	2023
16	Waveform 1	2	8.375770547	8.375770547	0.0	48000.0	17-ZOOM0029	a	2023
17	Waveform 1	2	8.386857728	8.386857728	0.0	48000.0	17-ZOOM0029	a	2023
18	Waveform 1	2	8.737178908	8.737178908	0.0	48000.0	17-ZOOM0029	b	2023
19	Waveform 1	2	8.744018790	8.744018790	0.0	48000.0	17-ZOOM0029	b	2023
20	Waveform 1	2	8.752858357	8.752858357	0.0	48000.0	17-ZOOM0029	b	2023
21	Waveform 1	2	8.763800018	8.763800018	0.0	48000.0	17-ZOOM0029	b	2023
22	Waveform 1	2	8.771496898	8.771496898	0.0	48000.0	17-ZOOM0029	b	2023
23	Waveform 1	2	8.781721691	8.781721691	0.0	48000.0	17-ZOOM0029	b	2023
24	Waveform 1	2	8.789957579	8.789957579	0.0	48000.0	17-ZOOM0029	b	2023
25	Waveform 1	2	8.799195959	8.799195959	0.0	48000.0	17-ZOOM0029	b	2023
26	Waveform 1	2	8.810266943	8.810266943	0.0	48000.0	17-ZOOM0029	b	2023
27	Waveform 1	2	8.818599814	8.818599814	0.0	48000.0	17-ZOOM0029	b	2023
28	Waveform 1	2	8.829724725	8.829724725	0.0	48000.0	17-ZOOM0029	b	2023
29	Waveform 1	2	8.837550975	8.837550975	0.0	48000.0	17-ZOOM0029	b	2023
30	Waveform 1	2	8.847802671	8.847802671	0.0	48000.0	17-ZOOM0029	b	2023
31	Waveform 1	2	8.855828314	8.855828314	0.0	48000.0	17-ZOOM0029	b	2023
32	Waveform 1	2	8.865470988	8.865470988	0.0	48000.0	17-ZOOM0029	b	2023
33	Waveform 1	2	8.875728111	8.875728111	0.0	48000.0	17-ZOOM0029	b	2023
34	Waveform 1	2	8.884891077	8.884891077	0.0	48000.0	17-ZOOM0029	b	2023
35	Waveform 1	2	8.895999818	8.895999818	0.0	48000.0	17-ZOOM0029	b	2023
36	Waveform 1	2	8.905723342	8.905723342	0.0	48000.0	17-ZOOM0029	b	2023
37	Waveform 1	2	9.450945902	9.450945902	0.0	48000.0	17-ZOOM0029	c	2023
38	Waveform 1	2	9.458066063	9.458066063	0.0	48000.0	17-ZOOM0029	c	2023
39	Waveform 1	2	9.466911020	9.466911020	0.0	48000.0	17-ZOOM0029	c	2023
40	Waveform 1	2	9.477696371	9.477696371	0.0	48000.0	17-ZOOM0029	c	2023
41	Waveform 1	2	9.485414811	9.485414811	0.0	48000.0	17-ZOOM0029	c	2023
42	Waveform 1	2	9.495472478	9.495472478	0.0	48000.0	17-ZOOM0029	c	2023
43	Waveform 1	2	9.503988645	9.503988645	0.0	48000.0	17-ZOOM0029	c	2023
44	Waveform 1	2	9.513173162	9.513173162	0.0	48000.0	17-ZOOM0029	c	2023
45	Waveform 1	2	9.524475952	9.524475952	0.0	48000.0	17-ZOOM0029	c	2023
46	Waveform 1	2	9.532711794	9.532711794	0.0	48000.0	17-ZOOM0029	c	2023
47	Waveform 1	2	9.543540265	9.543540265	0.0	48000.0	17-ZOOM0029	c	2023
48	Waveform 1	2	9.551501264	9.551501264	0.0	48000.0	17-ZOOM0029	c	2023
49	Waveform 1	2	9.561655978	9.561655978	0.0	48000.0	17-ZOOM0029	c	2023
50	Waveform 1	2	9.571724461	9.571724461	0.0	48000.0	17-ZOOM0029	c	2023
51	Waveform 1	2	9.581501802	9.581501802	0.0	48000.0	17-ZOOM0029	c	2023
52	Waveform 1	2	9.593489121	9.593489121	0.0	48000.0	17-ZOOM0029	c	2023
53	Waveform 1	2	9.953366909	9.953366909	0.0	48000.0	17-ZOOM0029	d	2023
54	Waveform 1	2	9.960411610	9.960411610	0.0	48000.0	17-ZOOM0029	d	2023
55	Waveform 1	2	9.969299687	9.969299687	0.0	48000.0	17-ZOOM0029	d	2023
56	Waveform 1	2	9.980235948	9.980235948	0.0	48000.0	17-ZOOM0029	d	2023
57	Waveform 1	2	9.988019078	9.988019078	0.0	48000.0	17-ZOOM0029	d	2023
58	Waveform 1	2	9.998459470	9.998459470	0.0	48000.0	17-ZOOM0029	d	2023
59	Waveform 1	2	10.006075510	10.006075510	0.0	48000.0	17-ZOOM0029	d	2023
60	Waveform 1	2	10.015804415	10.015804415	0.0	48000.0	17-ZOOM0029	d	2023
61	Waveform 1	2	10.025959138	10.025959138	0.0	48000.0	17-ZOOM0029	d	2023
62	Waveform 1	2	10.034755575	10.034755575	0.0	48000.0	17-ZOOM0029	d	2023
63	Waveform 1	2	10.046101485	10.046101485	0.0	48000.0	17-ZOOM0029	d	2023
64	Waveform 1	2	10.054137944	10.054137944	0.0	48000.0	17-ZOOM0029	d	2023
65	Waveform 1	2	10.064422017	10.064422017	0.0	48000.0	17-ZOOM0029	d	2023
