Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	19.821307073	19.821307073	0.0	48000.0	21-C14-18-03	a	2018
2	Waveform 1	1	19.828416448	19.828416448	0.0	48000.0	21-C14-18-03	a	2018
3	Waveform 1	1	19.837685284	19.837685284	0.0	48000.0	21-C14-18-03	a	2018
4	Waveform 1	1	19.848051738	19.848051738	0.0	48000.0	21-C14-18-03	a	2018
5	Waveform 1	1	19.856639032	19.856639032	0.0	48000.0	21-C14-18-03	a	2018
6	Waveform 1	1	19.867916587	19.867916587	0.0	48000.0	21-C14-18-03	a	2018
7	Waveform 1	1	19.875549745	19.875549745	0.0	48000.0	21-C14-18-03	a	2018
8	Waveform 1	1	19.886353814	19.886353814	0.0	48000.0	21-C14-18-03	a	2018
9	Waveform 1	1	19.894510666	19.894510666	0.0	48000.0	21-C14-18-03	a	2018
10	Waveform 1	1	19.904891477	19.904891477	0.0	48000.0	21-C14-18-03	a	2018
11	Waveform 1	1	19.914619442	19.914619442	0.0	48000.0	21-C14-18-03	a	2018
12	Waveform 1	1	19.923988706	19.923988706	0.0	48000.0	21-C14-18-03	a	2018
13	Waveform 1	1	19.935201694	19.935201694	0.0	48000.0	21-C14-18-03	a	2018
14	Waveform 1	1	19.943451819	19.943451819	0.0	48000.0	21-C14-18-03	a	2018
15	Waveform 1	1	19.954729374	19.954729374	0.0	48000.0	21-C14-18-03	a	2018
16	Waveform 1	1	19.965052783	19.965052783	0.0	48000.0	21-C14-18-03	a	2018
17	Waveform 1	1	19.978267326	19.978267326	0.0	48000.0	21-C14-18-03	a	2018
18	Waveform 1	1	20.264754390	20.264754390	0.0	48000.0	21-C14-18-03	b	2018
19	Waveform 1	1	20.271698841	20.271698841	0.0	48000.0	21-C14-18-03	b	2018
20	Waveform 1	1	20.280909799	20.280909799	0.0	48000.0	21-C14-18-03	b	2018
21	Waveform 1	1	20.291369515	20.291369515	0.0	48000.0	21-C14-18-03	b	2018
22	Waveform 1	1	20.299605282	20.299605282	0.0	48000.0	21-C14-18-03	b	2018
23	Waveform 1	1	20.310753705	20.310753705	0.0	48000.0	21-C14-18-03	b	2018
24	Waveform 1	1	20.318487299	20.318487299	0.0	48000.0	21-C14-18-03	b	2018
25	Waveform 1	1	20.329341586	20.329341586	0.0	48000.0	21-C14-18-03	b	2018
26	Waveform 1	1	20.337276053	20.337276053	0.0	48000.0	21-C14-18-03	b	2018
27	Waveform 1	1	20.347628158	20.347628158	0.0	48000.0	21-C14-18-03	b	2018
28	Waveform 1	1	20.356997422	20.356997422	0.0	48000.0	21-C14-18-03	b	2018
29	Waveform 1	1	20.366316467	20.366316467	0.0	48000.0	21-C14-18-03	b	2018
30	Waveform 1	1	20.377357279	20.377357279	0.0	48000.0	21-C14-18-03	b	2018
31	Waveform 1	1	20.385621751	20.385621751	0.0	48000.0	21-C14-18-03	b	2018
32	Waveform 1	1	20.396497561	20.396497561	0.0	48000.0	21-C14-18-03	b	2018
33	Waveform 1	1	20.405795084	20.405795084	0.0	48000.0	21-C14-18-03	b	2018
34	Waveform 1	1	20.416771330	20.416771330	0.0	48000.0	21-C14-18-03	b	2018
35	Waveform 1	1	20.827670202	20.827670202	0.0	48000.0	21-C14-18-03	c	2018
36	Waveform 1	1	20.834643349	20.834643349	0.0	48000.0	21-C14-18-03	c	2018
37	Waveform 1	1	20.843761530	20.843761530	0.0	48000.0	21-C14-18-03	c	2018
38	Waveform 1	1	20.854120810	20.854120810	0.0	48000.0	21-C14-18-03	c	2018
39	Waveform 1	1	20.862521579	20.862521579	0.0	48000.0	21-C14-18-03	c	2018
40	Waveform 1	1	20.873526521	20.873526521	0.0	48000.0	21-C14-18-03	c	2018
41	Waveform 1	1	20.881073591	20.881073591	0.0	48000.0	21-C14-18-03	c	2018
42	Waveform 1	1	20.891762875	20.891762875	0.0	48000.0	21-C14-18-03	c	2018
43	Waveform 1	1	20.899855171	20.899855171	0.0	48000.0	21-C14-18-03	c	2018
44	Waveform 1	1	20.909841401	20.909841401	0.0	48000.0	21-C14-18-03	c	2018
45	Waveform 1	1	20.919454581	20.919454581	0.0	48000.0	21-C14-18-03	c	2018
46	Waveform 1	1	20.928651668	20.928651668	0.0	48000.0	21-C14-18-03	c	2018
47	Waveform 1	1	20.939785742	20.939785742	0.0	48000.0	21-C14-18-03	c	2018
48	Waveform 1	1	20.948301306	20.948301306	0.0	48000.0	21-C14-18-03	c	2018
49	Waveform 1	1	20.959428206	20.959428206	0.0	48000.0	21-C14-18-03	c	2018
50	Waveform 1	1	20.970347060	20.970347060	0.0	48000.0	21-C14-18-03	c	2018
51	Waveform 1	1	21.269826412	21.269826412	0.0	48000.0	21-C14-18-03	d	2018
52	Waveform 1	1	21.276720645	21.276720645	0.0	48000.0	21-C14-18-03	d	2018
53	Waveform 1	1	21.286025342	21.286032516	0.0	48000.0	21-C14-18-03	d	2018
54	Waveform 1	1	21.296499406	21.296499406	0.0	48000.0	21-C14-18-03	d	2018
55	Waveform 1	1	21.305201494	21.305201494	0.0	48000.0	21-C14-18-03	d	2018
56	Waveform 1	1	21.316292524	21.316292524	0.0	48000.0	21-C14-18-03	d	2018
57	Waveform 1	1	21.324090675	21.324090675	0.0	48000.0	21-C14-18-03	d	2018
58	Waveform 1	1	21.335009529	21.335009529	0.0	48000.0	21-C14-18-03	d	2018
59	Waveform 1	1	21.342929647	21.342929647	0.0	48000.0	21-C14-18-03	d	2018
60	Waveform 1	1	21.353339145	21.353339145	0.0	48000.0	21-C14-18-03	d	2018
61	Waveform 1	1	21.362407099	21.362407099	0.0	48000.0	21-C14-18-03	d	2018
62	Waveform 1	1	21.371697458	21.371697458	0.0	48000.0	21-C14-18-03	d	2018
63	Waveform 1	1	21.382472831	21.382472831	0.0	48000.0	21-C14-18-03	d	2018
64	Waveform 1	1	21.390758676	21.390758676	0.0	48000.0	21-C14-18-03	d	2018
65	Waveform 1	1	21.401648833	21.401648833	0.0	48000.0	21-C14-18-03	d	2018
66	Waveform 1	1	21.410673753	21.410673753	0.0	48000.0	21-C14-18-03	d	2018
67	Waveform 1	1	21.421606955	21.421606955	0.0	48000.0	21-C14-18-03	d	2018
68	Waveform 1	1	21.434835836	21.434835836	0.0	48000.0	21-C14-18-03	d	2018
69	Waveform 1	1	21.802504223	21.802504223	0.0	48000.0	21-C14-18-03	e	2018
70	Waveform 1	1	21.809563458	21.809563458	0.0	48000.0	21-C14-18-03	e	2018
71	Waveform 1	1	21.818760545	21.818760545	0.0	48000.0	21-C14-18-03	e	2018
72	Waveform 1	1	21.829162869	21.829162869	0.0	48000.0	21-C14-18-03	e	2018
73	Waveform 1	1	21.837735824	21.837735824	0.0	48000.0	21-C14-18-03	e	2018
74	Waveform 1	1	21.848776636	21.848776636	0.0	48000.0	21-C14-18-03	e	2018
75	Waveform 1	1	21.856503047	21.856503047	0.0	48000.0	21-C14-18-03	e	2018
76	Waveform 1	1	21.867113427	21.867113427	0.0	48000.0	21-C14-18-03	e	2018
77	Waveform 1	1	21.875198539	21.875198539	0.0	48000.0	21-C14-18-03	e	2018
78	Waveform 1	1	21.885292379	21.885292379	0.0	48000.0	21-C14-18-03	e	2018
79	Waveform 1	1	21.895465143	21.895465143	0.0	48000.0	21-C14-18-03	e	2018
80	Waveform 1	1	21.904411139	21.904411139	0.0	48000.0	21-C14-18-03	e	2018
81	Waveform 1	1	21.915738912	21.915738912	0.0	48000.0	21-C14-18-03	e	2018
82	Waveform 1	1	21.924032071	21.924032071	0.0	48000.0	21-C14-18-03	e	2018
83	Waveform 1	1	21.935173320	21.935173320	0.0	48000.0	21-C14-18-03	e	2018
84	Waveform 1	1	21.946730662	21.946730662	0.0	48000.0	21-C14-18-03	e	2018
85	Waveform 1	1	22.250012110	22.250012110	0.0	48000.0	21-C14-18-03	f	2018
86	Waveform 1	1	22.256992421	22.256992421	0.0	48000.0	21-C14-18-03	f	2018
87	Waveform 1	1	22.266332989	22.266332989	0.0	48000.0	21-C14-18-03	f	2018
88	Waveform 1	1	22.276642059	22.276642059	0.0	48000.0	21-C14-18-03	f	2018
89	Waveform 1	1	22.285315442	22.285315442	0.0	48000.0	21-C14-18-03	f	2018
90	Waveform 1	1	22.296492560	22.296492560	0.0	48000.0	21-C14-18-03	f	2018
91	Waveform 1	1	22.304046804	22.304046804	0.0	48000.0	21-C14-18-03	f	2018
92	Waveform 1	1	22.314822177	22.314822177	0.0	48000.0	21-C14-18-03	f	2018
93	Waveform 1	1	22.322770992	22.322770992	0.0	48000.0	21-C14-18-03	f	2018
94	Waveform 1	1	22.332785918	22.332785918	0.0	48000.0	21-C14-18-03	f	2018
95	Waveform 1	1	22.342607145	22.342607145	0.0	48000.0	21-C14-18-03	f	2018
96	Waveform 1	1	22.351574663	22.351574663	0.0	48000.0	21-C14-18-03	f	2018
97	Waveform 1	1	22.362579614	22.362579614	0.0	48000.0	21-C14-18-03	f	2018
98	Waveform 1	1	22.370514072	22.370514072	0.0	48000.0	21-C14-18-03	f	2018
99	Waveform 1	1	22.381196183	22.381196183	0.0	48000.0	21-C14-18-03	f	2018
