Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	20.955869076	20.955869076	0.0	48000.0	17-C14-18-01	a	2018
2	Waveform 1	1	20.962926406	20.962926406	0.0	48000.0	17-C14-18-01	a	2018
3	Waveform 1	1	20.972077185	20.972077185	0.0	48000.0	17-C14-18-01	a	2018
4	Waveform 1	1	20.982835558	20.982835558	0.0	48000.0	17-C14-18-01	a	2018
5	Waveform 1	1	20.990820411	20.990820411	0.0	48000.0	17-C14-18-01	a	2018
6	Waveform 1	1	21.001198946	21.001198946	0.0	48000.0	17-C14-18-01	a	2018
7	Waveform 1	1	21.010491050	21.010491050	0.0	48000.0	17-C14-18-01	a	2018
8	Waveform 1	1	21.020330814	21.020330814	0.0	48000.0	17-C14-18-01	a	2018
9	Waveform 1	1	21.030700516	21.030700516	0.0	48000.0	17-C14-18-01	a	2018
10	Waveform 1	1	21.039665837	21.039665837	0.0	48000.0	17-C14-18-01	a	2018
11	Waveform 1	1	21.051095471	21.051095471	0.0	48000.0	17-C14-18-01	a	2018
12	Waveform 1	1	21.059345337	21.059345337	0.0	48000.0	17-C14-18-01	a	2018
13	Waveform 1	1	21.070774971	21.070774971	0.0	48000.0	17-C14-18-01	a	2018
14	Waveform 1	1	21.079068972	21.079068972	0.0	48000.0	17-C14-18-01	a	2018
15	Waveform 1	1	21.090145324	21.090145324	0.0	48000.0	17-C14-18-01	a	2018
16	Waveform 1	1	21.099039953	21.099039953	0.0	48000.0	17-C14-18-01	a	2018
17	Waveform 1	1	21.110019145	21.110019145	0.0	48000.0	17-C14-18-01	a	2018
18	Waveform 1	1	21.120000205	21.120000205	0.0	48000.0	17-C14-18-01	a	2018
19	Waveform 1	1	21.131164885	21.131164885	0.0	48000.0	17-C14-18-01	a	2018
20	Waveform 1	1	21.490695493	21.490695493	0.0	48000.0	17-C14-18-01	b	2018
21	Waveform 1	1	21.497867732	21.497867732	0.0	48000.0	17-C14-18-01	b	2018
22	Waveform 1	1	21.507133337	21.507133337	0.0	48000.0	17-C14-18-01	b	2018
23	Waveform 1	1	21.516964269	21.516964269	0.0	48000.0	17-C14-18-01	b	2018
24	Waveform 1	1	21.525938393	21.525938393	0.0	48000.0	17-C14-18-01	b	2018
25	Waveform 1	1	21.536864588	21.536864588	0.0	48000.0	17-C14-18-01	b	2018
26	Waveform 1	1	21.545626726	21.545626726	0.0	48000.0	17-C14-18-01	b	2018
27	Waveform 1	1	21.555969929	21.555969929	0.0	48000.0	17-C14-18-01	b	2018
28	Waveform 1	1	21.565800861	21.565800861	0.0	48000.0	17-C14-18-01	b	2018
29	Waveform 1	1	21.574933975	21.574933975	0.0	48000.0	17-C14-18-01	b	2018
30	Waveform 1	1	21.586054358	21.586054358	0.0	48000.0	17-C14-18-01	b	2018
31	Waveform 1	1	21.594242365	21.594242365	0.0	48000.0	17-C14-18-01	b	2018
32	Waveform 1	1	21.605415849	21.605415849	0.0	48000.0	17-C14-18-01	b	2018
33	Waveform 1	1	21.613701046	21.613701046	0.0	48000.0	17-C14-18-01	b	2018
34	Waveform 1	1	21.624803868	21.624803868	0.0	48000.0	17-C14-18-01	b	2018
35	Waveform 1	1	21.633203891	21.633203891	0.0	48000.0	17-C14-18-01	b	2018
36	Waveform 1	1	21.644085894	21.644085894	0.0	48000.0	17-C14-18-01	b	2018
37	Waveform 1	1	21.653325001	21.653325001	0.0	48000.0	17-C14-18-01	b	2018
38	Waveform 1	1	21.664304193	21.664304193	0.0	48000.0	17-C14-18-01	b	2018
39	Waveform 1	1	21.674965376	21.674965376	0.0	48000.0	17-C14-18-01	b	2018
40	Waveform 1	1	21.686925005	21.686925005	0.0	48000.0	17-C14-18-01	b	2018
41	Waveform 1	1	22.113143188	22.113143188	0.0	48000.0	17-C14-18-01	b	2018
42	Waveform 1	1	22.120315427	22.120315427	0.0	48000.0	17-C14-18-01	b	2018
43	Waveform 1	1	22.129536869	22.129536869	0.0	48000.0	17-C14-18-01	b	2018
44	Waveform 1	1	22.140277576	22.140277576	0.0	48000.0	17-C14-18-01	b	2018
45	Waveform 1	1	22.148377256	22.148377256	0.0	48000.0	17-C14-18-01	b	2018
46	Waveform 1	1	22.159109130	22.159109130	0.0	48000.0	17-C14-18-01	b	2018
47	Waveform 1	1	22.168065589	22.168065589	0.0	48000.0	17-C14-18-01	b	2018
48	Waveform 1	1	22.178205638	22.178205638	0.0	48000.0	17-C14-18-01	b	2018
49	Waveform 1	1	22.188398714	22.188398714	0.0	48000.0	17-C14-18-01	b	2018
50	Waveform 1	1	22.197187350	22.197187350	0.0	48000.0	17-C14-18-01	b	2018
51	Waveform 1	1	22.208661177	22.208661177	0.0	48000.0	17-C14-18-01	b	2018
52	Waveform 1	1	22.216964010	22.216964010	0.0	48000.0	17-C14-18-01	b	2018
53	Waveform 1	1	22.228066832	22.228066832	0.0	48000.0	17-C14-18-01	b	2018
54	Waveform 1	1	22.236511019	22.236511019	0.0	48000.0	17-C14-18-01	b	2018
55	Waveform 1	1	22.247649172	22.247649172	0.0	48000.0	17-C14-18-01	b	2018
56	Waveform 1	1	22.256243516	22.256243516	0.0	48000.0	17-C14-18-01	b	2018
57	Waveform 1	1	22.267196180	22.267196180	0.0	48000.0	17-C14-18-01	b	2018
58	Waveform 1	1	22.277336259	22.277336259	0.0	48000.0	17-C14-18-01	b	2018
59	Waveform 1	1	22.288509743	22.288509743	0.0	48000.0	17-C14-18-01	b	2018
60	Waveform 1	1	22.650787075	22.650787075	0.0	48000.0	17-C14-18-01	c	2018
61	Waveform 1	1	22.657959314	22.657959314	0.0	48000.0	17-C14-18-01	c	2018
62	Waveform 1	1	22.667224948	22.667224948	0.0	48000.0	17-C14-18-01	c	2018
63	Waveform 1	1	22.677806637	22.677806637	0.0	48000.0	17-C14-18-01	c	2018
64	Waveform 1	1	22.686047670	22.686047670	0.0	48000.0	17-C14-18-01	c	2018
65	Waveform 1	1	22.696779515	22.696779515	0.0	48000.0	17-C14-18-01	c	2018
66	Waveform 1	1	22.705294335	22.705294335	0.0	48000.0	17-C14-18-01	c	2018
67	Waveform 1	1	22.715999711	22.715999711	0.0	48000.0	17-C14-18-01	c	2018
68	Waveform 1	1	22.725309481	22.725309481	0.0	48000.0	17-C14-18-01	c	2018
69	Waveform 1	1	22.734583948	22.734583948	0.0	48000.0	17-C14-18-01	c	2018
70	Waveform 1	1	22.745810429	22.745810429	0.0	48000.0	17-C14-18-01	c	2018
71	Waveform 1	1	22.754369412	22.754369412	0.0	48000.0	17-C14-18-01	c	2018
72	Waveform 1	1	22.765648919	22.765648919	0.0	48000.0	17-C14-18-01	c	2018
73	Waveform 1	1	22.774004749	22.774004749	0.0	48000.0	17-C14-18-01	c	2018
74	Waveform 1	1	22.785240091	22.785240091	0.0	48000.0	17-C14-18-01	c	2018
75	Waveform 1	1	22.793852071	22.793852071	0.0	48000.0	17-C14-18-01	c	2018
76	Waveform 1	1	22.804804765	22.804804765	0.0	48000.0	17-C14-18-01	c	2018
77	Waveform 1	1	22.814185197	22.814185197	0.0	48000.0	17-C14-18-01	c	2018
78	Waveform 1	1	22.825261549	22.825261549	0.0	48000.0	17-C14-18-01	c	2018
79	Waveform 1	1	22.836443866	22.836443866	0.0	48000.0	17-C14-18-01	c	2018
80	Waveform 1	1	23.257706835	23.257706835	0.0	48000.0	17-C14-18-01	d	2018
81	Waveform 1	1	23.264834910	23.264834910	0.0	48000.0	17-C14-18-01	d	2018
82	Waveform 1	1	23.274012188	23.274012188	0.0	48000.0	17-C14-18-01	d	2018
83	Waveform 1	1	23.285035544	23.285044377	0.0	48000.0	17-C14-18-01	d	2018
84	Waveform 1	1	23.292976234	23.292976234	0.0	48000.0	17-C14-18-01	d	2018
85	Waveform 1	1	23.303160476	23.303160476	0.0	48000.0	17-C14-18-01	d	2018
86	Waveform 1	1	23.312682232	23.312682232	0.0	48000.0	17-C14-18-01	d	2018
87	Waveform 1	1	23.322583797	23.322583797	0.0	48000.0	17-C14-18-01	d	2018
88	Waveform 1	1	23.333395167	23.333395167	0.0	48000.0	17-C14-18-01	d	2018
89	Waveform 1	1	23.341848157	23.341848157	0.0	48000.0	17-C14-18-01	d	2018
90	Waveform 1	1	23.353392647	23.353392647	0.0	48000.0	17-C14-18-01	d	2018
91	Waveform 1	1	23.361624818	23.361624818	0.0	48000.0	17-C14-18-01	d	2018
92	Waveform 1	1	23.372780665	23.372780665	0.0	48000.0	17-C14-18-01	d	2018
93	Waveform 1	1	23.380977505	23.380977505	0.0	48000.0	17-C14-18-01	d	2018
94	Waveform 1	1	23.391806511	23.391806511	0.0	48000.0	17-C14-18-01	d	2018
95	Waveform 1	1	23.401142808	23.401142808	0.0	48000.0	17-C14-18-01	d	2018
96	Waveform 1	1	23.411971814	23.411971814	0.0	48000.0	17-C14-18-01	d	2018
97	Waveform 1	1	23.422049930	23.422049930	0.0	48000.0	17-C14-18-01	d	2018
98	Waveform 1	1	23.433241079	23.433241079	0.0	48000.0	17-C14-18-01	d	2018
99	Waveform 1	1	23.819746951	23.819746951	0.0	48000.0	17-C14-18-01	e	2018
100	Waveform 1	1	23.826813196	23.826813196	0.0	48000.0	17-C14-18-01	e	2018
101	Waveform 1	1	23.835990474	23.835990474	0.0	48000.0	17-C14-18-01	e	2018
102	Waveform 1	1	23.846748847	23.846748847	0.0	48000.0	17-C14-18-01	e	2018
103	Waveform 1	1	23.854769032	23.854769032	0.0	48000.0	17-C14-18-01	e	2018
104	Waveform 1	1	23.865642231	23.865642231	0.0	48000.0	17-C14-18-01	e	2018
105	Waveform 1	1	23.874148218	23.874148218	0.0	48000.0	17-C14-18-01	e	2018
106	Waveform 1	1	23.884341264	23.884341264	0.0	48000.0	17-C14-18-01	e	2018
107	Waveform 1	1	23.894287022	23.894287022	0.0	48000.0	17-C14-18-01	e	2018
108	Waveform 1	1	23.903517296	23.903517296	0.0	48000.0	17-C14-18-01	e	2018
109	Waveform 1	1	23.914726140	23.914726140	0.0	48000.0	17-C14-18-01	e	2018
110	Waveform 1	1	23.923108469	23.923108469	0.0	48000.0	17-C14-18-01	e	2018
111	Waveform 1	1	23.934502801	23.934502801	0.0	48000.0	17-C14-18-01	e	2018
112	Waveform 1	1	23.942929293	23.942929293	0.0	48000.0	17-C14-18-01	e	2018
113	Waveform 1	1	23.954111639	23.954111639	0.0	48000.0	17-C14-18-01	e	2018
114	Waveform 1	1	23.962661790	23.962661790	0.0	48000.0	17-C14-18-01	e	2018
115	Waveform 1	1	23.973526156	23.973526156	0.0	48000.0	17-C14-18-01	e	2018
116	Waveform 1	1	23.982959584	23.982959584	0.0	48000.0	17-C14-18-01	e	2018
117	Waveform 1	1	23.993903416	23.993903416	0.0	48000.0	17-C14-18-01	e	2018
118	Waveform 1	1	24.005015100	24.005015100	0.0	48000.0	17-C14-18-01	e	2018
119	Waveform 1	1	24.432752519	24.432752519	0.0	48000.0	17-C14-18-01	f	2018
120	Waveform 1	1	24.439942423	24.439942423	0.0	48000.0	17-C14-18-01	f	2018
121	Waveform 1	1	24.449102036	24.449102036	0.0	48000.0	17-C14-18-01	f	2018
122	Waveform 1	1	24.459957569	24.459957569	0.0	48000.0	17-C14-18-01	f	2018
123	Waveform 1	1	24.468074914	24.468074914	0.0	48000.0	17-C14-18-01	f	2018
124	Waveform 1	1	24.479009913	24.479009913	0.0	48000.0	17-C14-18-01	f	2018
125	Waveform 1	1	24.487613090	24.487613090	0.0	48000.0	17-C14-18-01	f	2018
126	Waveform 1	1	24.498318437	24.498318437	0.0	48000.0	17-C14-18-01	f	2018
127	Waveform 1	1	24.507778393	24.507778393	0.0	48000.0	17-C14-18-01	f	2018
128	Waveform 1	1	24.517291182	24.517291182	0.0	48000.0	17-C14-18-01	f	2018
129	Waveform 1	1	24.528411669	24.528411669	0.0	48000.0	17-C14-18-01	f	2018
130	Waveform 1	1	24.536749863	24.536749863	0.0	48000.0	17-C14-18-01	f	2018
131	Waveform 1	1	24.548312018	24.548312018	0.0	48000.0	17-C14-18-01	f	2018
132	Waveform 1	1	24.556500025	24.556500025	0.0	48000.0	17-C14-18-01	f	2018
133	Waveform 1	1	24.567443857	24.567443857	0.0	48000.0	17-C14-18-01	f	2018
134	Waveform 1	1	24.575967510	24.575967510	0.0	48000.0	17-C14-18-01	f	2018
135	Waveform 1	1	24.586699384	24.586699384	0.0	48000.0	17-C14-18-01	f	2018
136	Waveform 1	1	24.596530287	24.596530287	0.0	48000.0	17-C14-18-01	f	2018
137	Waveform 1	1	24.607315158	24.607315158	0.0	48000.0	17-C14-18-01	f	2018
138	Waveform 1	1	24.619716426	24.619716426	0.0	48000.0	17-C14-18-01	f	2018
139	Waveform 1	1	24.984758578	24.984758578	0.0	48000.0	17-C14-18-01	g	2018
140	Waveform 1	1	24.991771827	24.991771827	0.0	48000.0	17-C14-18-01	g	2018
141	Waveform 1	1	25.001028600	25.001028600	0.0	48000.0	17-C14-18-01	g	2018
142	Waveform 1	1	25.011875271	25.011875271	0.0	48000.0	17-C14-18-01	g	2018
143	Waveform 1	1	25.019877791	25.019877791	0.0	48000.0	17-C14-18-01	g	2018
144	Waveform 1	1	25.030618498	25.030618498	0.0	48000.0	17-C14-18-01	g	2018
145	Waveform 1	1	25.039557291	25.039557291	0.0	48000.0	17-C14-18-01	g	2018
146	Waveform 1	1	25.049662038	25.049662038	0.0	48000.0	17-C14-18-01	g	2018
147	Waveform 1	1	25.059810921	25.059810921	0.0	48000.0	17-C14-18-01	g	2018
148	Waveform 1	1	25.068705550	25.068705550	0.0	48000.0	17-C14-18-01	g	2018
149	Waveform 1	1	25.080082217	25.080082217	0.0	48000.0	17-C14-18-01	g	2018
150	Waveform 1	1	25.088305555	25.088305555	0.0	48000.0	17-C14-18-01	g	2018
151	Waveform 1	1	25.099611560	25.099611560	0.0	48000.0	17-C14-18-01	g	2018
152	Waveform 1	1	25.107737738	25.107737738	0.0	48000.0	17-C14-18-01	g	2018
153	Waveform 1	1	25.118849421	25.118849421	0.0	48000.0	17-C14-18-01	g	2018
154	Waveform 1	1	25.127284747	25.127284747	0.0	48000.0	17-C14-18-01	g	2018
155	Waveform 1	1	25.138343433	25.138343433	0.0	48000.0	17-C14-18-01	g	2018
156	Waveform 1	1	25.147635537	25.147635537	0.0	48000.0	17-C14-18-01	g	2018
157	Waveform 1	1	25.158800217	25.158800217	0.0	48000.0	17-C14-18-01	g	2018
