Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	19.890692065	19.890692065	0.0	48000.0	11-C45-18-05	a	2018
2	Waveform 1	1	19.896503340	19.896503340	0.0	48000.0	11-C45-18-05	a	2018
3	Waveform 1	1	19.904704303	19.904704303	0.0	48000.0	11-C45-18-05	a	2018
4	Waveform 1	1	19.914278657	19.914278657	0.0	48000.0	11-C45-18-05	a	2018
5	Waveform 1	1	19.922630460	19.922630460	0.0	48000.0	11-C45-18-05	a	2018
6	Waveform 1	1	19.931688785	19.931688785	0.0	48000.0	11-C45-18-05	a	2018
7	Waveform 1	1	19.941564856	19.941564856	0.0	48000.0	11-C45-18-05	a	2018
8	Waveform 1	1	19.949075096	19.949075096	0.0	48000.0	11-C45-18-05	a	2018
9	Waveform 1	1	19.959483074	19.959483074	0.0	48000.0	11-C45-18-05	a	2018
10	Waveform 1	1	19.966382018	19.966382018	0.0	48000.0	11-C45-18-05	a	2018
11	Waveform 1	1	19.976567667	19.976567667	0.0	48000.0	11-C45-18-05	a	2018
12	Waveform 1	1	19.983617450	19.983617450	0.0	48000.0	11-C45-18-05	a	2018
13	Waveform 1	1	19.993366479	19.993366479	0.0	48000.0	11-C45-18-05	a	2018
14	Waveform 1	1	20.001424502	20.001424502	0.0	48000.0	11-C45-18-05	a	2018
15	Waveform 1	1	20.010554278	20.010554278	0.0	48000.0	11-C45-18-05	a	2018
16	Waveform 1	1	20.019922260	20.019922260	0.0	48000.0	11-C45-18-05	a	2018
17	Waveform 1	1	20.028972646	20.028972646	0.0	48000.0	11-C45-18-05	a	2018
18	Waveform 1	1	20.039610852	20.039610852	0.0	48000.0	11-C45-18-05	a	2018
19	Waveform 1	1	20.428873480	20.428873480	0.0	48000.0	11-C45-18-05	b	2018
20	Waveform 1	1	20.434589528	20.434589528	0.0	48000.0	11-C45-18-05	b	2018
21	Waveform 1	1	20.442742858	20.442742858	0.0	48000.0	11-C45-18-05	b	2018
22	Waveform 1	1	20.452579196	20.452579196	0.0	48000.0	11-C45-18-05	b	2018
23	Waveform 1	1	20.461105654	20.461105654	0.0	48000.0	11-C45-18-05	b	2018
24	Waveform 1	1	20.469981385	20.469981385	0.0	48000.0	11-C45-18-05	b	2018
25	Waveform 1	1	20.479666923	20.479666923	0.0	48000.0	11-C45-18-05	b	2018
26	Waveform 1	1	20.487367696	20.487367696	0.0	48000.0	11-C45-18-05	b	2018
27	Waveform 1	1	20.497688346	20.497688346	0.0	48000.0	11-C45-18-05	b	2018
28	Waveform 1	1	20.504626984	20.504626984	0.0	48000.0	11-C45-18-05	b	2018
29	Waveform 1	1	20.514757061	20.514757061	0.0	48000.0	11-C45-18-05	b	2018
30	Waveform 1	1	20.521917989	20.521917989	0.0	48000.0	11-C45-18-05	b	2018
31	Waveform 1	1	20.531325665	20.531325665	0.0	48000.0	11-C45-18-05	b	2018
32	Waveform 1	1	20.538954913	20.538954913	0.0	48000.0	11-C45-18-05	b	2018
