Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	2.246454075	2.246454075	0	22050	27-C45-19-03	a	2019
2	Waveform 1	1	2.253192366	2.253192366	0	22050	27-C45-19-03	a	2019
3	Waveform 1	1	2.261615229	2.261615229	0	22050	27-C45-19-03	a	2019
4	Waveform 1	1	2.270939917	2.270939917	0	22050	27-C45-19-03	a	2019
5	Waveform 1	1	2.279362776	2.279362776	0	22050	27-C45-19-03	a	2019
6	Waveform 1	1	2.290150847	2.290150847	0	22050	27-C45-19-03	a	2019
7	Waveform 1	1	2.297961134	2.297961134	0	22050	27-C45-19-03	a	2019
8	Waveform 1	1	2.308630065	2.308630065	0	22050	27-C45-19-03	a	2019
9	Waveform 1	1	2.316100038	2.316100038	0	22050	27-C45-19-03	a	2019
10	Waveform 1	1	2.326615851	2.326615851	0	22050	27-C45-19-03	a	2019
11	Waveform 1	1	2.334681351	2.334681351	0	22050	27-C45-19-03	a	2019
12	Waveform 1	1	2.345843772	2.345843772	0	22050	27-C45-19-03	a	2019
13	Waveform 1	1	2.354692028	2.354692028	0	22050	27-C45-19-03	a	2019
14	Waveform 1	1	2.365667269	2.365667269	0	22050	27-C45-19-03	a	2019
15	Waveform 1	1	2.733907857	2.733907857	0	22050	27-C45-19-03	b	2019
16	Waveform 1	1	2.740578054	2.740578054	0	22050	27-C45-19-03	b	2019
17	Waveform 1	1	2.749051965	2.749051965	0	22050	27-C45-19-03	b	2019
18	Waveform 1	1	2.758785047	2.758785047	0	22050	27-C45-19-03	b	2019
19	Waveform 1	1	2.7669867	2.7669867	0	22050	27-C45-19-03	b	2019
20	Waveform 1	1	2.778012993	2.778012993	0	22050	27-C45-19-03	b	2019
21	Waveform 1	1	2.785585058	2.785585058	0	22050	27-C45-19-03	b	2019
22	Waveform 1	1	2.796100845	2.796100845	0	22050	27-C45-19-03	b	2019
23	Waveform 1	1	2.803519771	2.803519771	0	22050	27-C45-19-03	b	2019
24	Waveform 1	1	2.814580092	2.814580092	0	22050	27-C45-19-03	b	2019
25	Waveform 1	1	2.822067082	2.822067082	0	22050	27-C45-19-03	b	2019
26	Waveform 1	1	2.833212457	2.833212457	0	22050	27-C45-19-03	b	2019
27	Waveform 1	1	2.841584268	2.841584268	0	22050	27-C45-19-03	b	2019
28	Waveform 1	1	2.853087003	2.853087003	0	22050	27-C45-19-03	b	2019
29	Waveform 1	1	2.862871137	2.862871137	0	22050	27-C45-19-03	b	2019
30	Waveform 1	1	2.874339814	2.874339814	0	22050	27-C45-19-03	b	2019
31	Waveform 1	1	3.469214289	3.469214289	0	22050	27-C45-19-03	c	2019
32	Waveform 1	1	3.475915567	3.475915567	0	22050	27-C45-19-03	c	2019
33	Waveform 1	1	3.484531366	3.484531366	0	22050	27-C45-19-03	c	2019
34	Waveform 1	1	3.493885663	3.493885663	0	22050	27-C45-19-03	c	2019
35	Waveform 1	1	3.502118534	3.502118534	0	22050	27-C45-19-03	c	2019
36	Waveform 1	1	3.512594252	3.512594252	0	22050	27-C45-19-03	c	2019
37	Waveform 1	1	3.520389496	3.520389496	0	22050	27-C45-19-03	c	2019
38	Waveform 1	1	3.530919917	3.530919917	0	22050	27-C45-19-03	c	2019
39	Waveform 1	1	3.538687813	3.538687813	0	22050	27-C45-19-03	c	2019
40	Waveform 1	1	3.549573803	3.549573803	0	22050	27-C45-19-03	c	2019
41	Waveform 1	1	3.557806678	3.557806678	0	22050	27-C45-19-03	c	2019
42	Waveform 1	1	3.569157649	3.569157649	0	22050	27-C45-19-03	c	2019
