Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	2.845062790	2.845062790	0.0	22050.0	S4A16910_20220521	a	2022
2	Waveform 1	1	2.851815045	2.851815045	0.0	22050.0	S4A16910_20220521	a	2022
3	Waveform 1	1	2.859744924	2.859744924	0.0	22050.0	S4A16910_20220521	a	2022
4	Waveform 1	1	2.869825287	2.869825287	0.0	22050.0	S4A16910_20220521	a	2022
5	Waveform 1	1	2.877639973	2.877639973	0.0	22050.0	S4A16910_20220521	a	2022
6	Waveform 1	1	2.888437163	2.888437163	0.0	22050.0	S4A16910_20220521	a	2022
7	Waveform 1	1	2.895221410	2.895221410	0.0	22050.0	S4A16910_20220521	a	2022
8	Waveform 1	1	2.904706560	2.904706560	0.0	22050.0	S4A16910_20220521	a	2022
9	Waveform 1	1	2.911823620	2.911823620	0.0	22050.0	S4A16910_20220521	a	2022
10	Waveform 1	1	2.920060722	2.920060722	0.0	22050.0	S4A16910_20220521	a	2022
11	Waveform 1	1	2.929392256	2.929392256	0.0	22050.0	S4A16910_20220521	a	2022
12	Waveform 1	1	2.936880530	2.936880530	0.0	22050.0	S4A16910_20220521	a	2022
13	Waveform 1	1	2.946916101	2.946916101	0.0	22050.0	S4A16910_20220521	a	2022
14	Waveform 1	1	2.953636346	2.953636346	0.0	22050.0	S4A16910_20220521	a	2022
15	Waveform 1	1	2.963031892	2.963031892	0.0	22050.0	S4A16910_20220521	a	2022
16	Waveform 1	1	2.970065749	2.970065749	0.0	22050.0	S4A16910_20220521	a	2022
17	Waveform 1	1	2.978725258	2.978725258	0.0	22050.0	S4A16910_20220521	a	2022
18	Waveform 1	1	2.988063202	2.988063202	0.0	22050.0	S4A16910_20220521	a	2022
19	Waveform 1	1	2.997362744	2.997362744	0.0	22050.0	S4A16910_20220521	a	2022
20	Waveform 1	1	3.008076731	3.008076731	0.0	22050.0	S4A16910_20220521	a	2022
21	Waveform 1	1	3.374515700	3.374515700	0.0	22050.0	S4A16910_20220521	b	2022
22	Waveform 1	1	3.380973535	3.380973535	0.0	22050.0	S4A16910_20220521	b	2022
23	Waveform 1	1	3.389057032	3.389057032	0.0	22050.0	S4A16910_20220521	b	2022
24	Waveform 1	1	3.399214207	3.399214207	0.0	22050.0	S4A16910_20220521	b	2022
25	Waveform 1	1	3.406939280	3.406939280	0.0	22050.0	S4A16910_20220521	b	2022
26	Waveform 1	1	3.417646876	3.417646876	0.0	22050.0	S4A16910_20220521	b	2022
27	Waveform 1	1	3.424514327	3.424514327	0.0	22050.0	S4A16910_20220521	b	2022
28	Waveform 1	1	3.434050678	3.434050678	0.0	22050.0	S4A16910_20220521	b	2022
29	Waveform 1	1	3.440975731	3.440975731	0.0	22050.0	S4A16910_20220521	b	2022
30	Waveform 1	1	3.449411231	3.449411231	0.0	22050.0	S4A16910_20220521	b	2022
31	Waveform 1	1	3.458269157	3.458269157	0.0	22050.0	S4A16910_20220521	b	2022
32	Waveform 1	1	3.465725430	3.465725430	0.0	22050.0	S4A16910_20220521	b	2022
33	Waveform 1	1	3.475581793	3.475581793	0.0	22050.0	S4A16910_20220521	b	2022
34	Waveform 1	1	3.481918024	3.481918024	0.0	22050.0	S4A16910_20220521	b	2022
35	Waveform 1	1	3.491012749	3.491012749	0.0	22050.0	S4A16910_20220521	b	2022
36	Waveform 1	1	3.497758595	3.497758595	0.0	22050.0	S4A16910_20220521	b	2022
37	Waveform 1	1	3.505931695	3.505931695	0.0	22050.0	S4A16910_20220521	b	2022
38	Waveform 1	1	3.514655216	3.514655216	0.0	22050.0	S4A16910_20220521	b	2022
39	Waveform 1	1	3.522674710	3.522674710	0.0	22050.0	S4A16910_20220521	b	2022
40	Waveform 1	1	3.532620662	3.532620662	0.0	22050.0	S4A16910_20220521	b	2022
41	Waveform 1	1	3.540704149	3.540704149	0.0	22050.0	S4A16910_20220521	b	2022
42	Waveform 1	1	3.550886916	3.550886916	0.0	22050.0	S4A16910_20220521	b	2022
43	Waveform 1	1	4.113768026	4.113768026	0.0	22050.0	S4A16910_20220521	c	2022
44	Waveform 1	1	4.120213060	4.120213060	0.0	22050.0	S4A16910_20220521	c	2022
45	Waveform 1	1	4.128418161	4.128418161	0.0	22050.0	S4A16910_20220521	c	2022
46	Waveform 1	1	4.138370529	4.138370529	0.0	22050.0	S4A16910_20220521	c	2022
47	Waveform 1	1	4.145993188	4.145993188	0.0	22050.0	S4A16910_20220521	c	2022
48	Waveform 1	1	4.156719975	4.156719975	0.0	22050.0	S4A16910_20220521	c	2022
49	Waveform 1	1	4.163613026	4.163613026	0.0	22050.0	S4A16910_20220521	c	2022
50	Waveform 1	1	4.173027773	4.173027773	0.0	22050.0	S4A16910_20220521	c	2022
51	Waveform 1	1	4.180740056	4.180740056	0.0	22050.0	S4A16910_20220521	c	2022
52	Waveform 1	1	4.188836343	4.188836343	0.0	22050.0	S4A16910_20220521	c	2022
53	Waveform 1	1	4.198609504	4.198609504	0.0	22050.0	S4A16910_20220521	c	2022
54	Waveform 1	1	4.205707343	4.205707343	0.0	22050.0	S4A16910_20220521	c	2022
55	Waveform 1	1	4.215691711	4.215691711	0.0	22050.0	S4A16910_20220521	c	2022
56	Waveform 1	1	4.222149546	4.222149546	0.0	22050.0	S4A16910_20220521	c	2022
57	Waveform 1	1	4.231122667	4.231122667	0.0	22050.0	S4A16910_20220521	c	2022
58	Waveform 1	1	4.239058958	4.239058958	0.0	22050.0	S4A16910_20220521	c	2022
59	Waveform 1	1	4.247763278	4.247763278	0.0	22050.0	S4A16910_20220521	c	2022
60	Waveform 1	1	4.257376412	4.257376412	0.0	22050.0	S4A16910_20220521	c	2022
61	Waveform 1	1	4.266784749	4.266784749	0.0	22050.0	S4A16910_20220521	c	2022
62	Waveform 1	1	4.278650760	4.278650760	0.0	22050.0	S4A16910_20220521	c	2022
63	Waveform 1	1	4.610515496	4.610515496	0.0	22050.0	S4A16910_20220521	d	2022
64	Waveform 1	1	4.616800524	4.616800524	0.0	22050.0	S4A16910_20220521	d	2022
65	Waveform 1	1	4.624871211	4.624871211	0.0	22050.0	S4A16910_20220521	d	2022
66	Waveform 1	1	4.634996385	4.634996385	0.0	22050.0	S4A16910_20220521	d	2022
67	Waveform 1	1	4.642612664	4.642612664	0.0	22050.0	S4A16910_20220521	d	2022
68	Waveform 1	1	4.653013038	4.653013038	0.0	22050.0	S4A16910_20220521	d	2022
69	Waveform 1	1	4.659778085	4.659778085	0.0	22050.0	S4A16910_20220521	d	2022
70	Waveform 1	1	4.668732014	4.668732014	0.0	22050.0	S4A16910_20220521	d	2022
71	Waveform 1	1	4.676719487	4.676719487	0.0	22050.0	S4A16910_20220521	d	2022
72	Waveform 1	1	4.684412549	4.684412549	0.0	22050.0	S4A16910_20220521	d	2022
