Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	2	20.050216198	20.050216198	0.000	24000.000	4-bird2	a	2022
2	Waveform 1	2	20.054936592	20.054936592	0.000	24000.000	4-bird2	a	2022
3	Waveform 1	2	20.061846679	20.061846679	0.000	24000.000	4-bird2	a	2022
4	Waveform 1	2	20.065693964	20.065693964	0.000	24000.000	4-bird2	a	2022
5	Waveform 1	2	20.070407552	20.070407552	0.000	24000.000	4-bird2	a	2022
6	Waveform 1	2	20.076424032	20.076424032	0.000	24000.000	4-bird2	a	2022
7	Waveform 1	2	20.081130799	20.081130799	0.000	24000.000	4-bird2	a	2022
8	Waveform 1	2	20.085544244	20.085544244	0.000	24000.000	4-bird2	a	2022
9	Waveform 1	2	20.090247567	20.090247567	0.000	24000.000	4-bird2	a	2022
10	Waveform 1	2	20.094285833	20.094285833	0.000	24000.000	4-bird2	a	2022
11	Waveform 1	2	20.098992600	20.098992600	0.000	24000.000	4-bird2	a	2022
12	Waveform 1	2	20.105582080	20.105582080	0.000	24000.000	4-bird2	a	2022
13	Waveform 1	2	20.110288864	20.110288864	0.000	24000.000	4-bird2	a	2022
14	Waveform 1	2	20.117601398	20.117601398	0.000	24000.000	4-bird2	a	2022
15	Waveform 1	2	20.122137629	20.122137629	0.000	24000.000	4-bird2	a	2022
16	Waveform 1	2	20.126837592	20.126837592	0.000	24000.000	4-bird2	a	2022
17	Waveform 1	2	20.132506179	20.132506179	0.000	24000.000	4-bird2	a	2022
18	Waveform 1	2	20.137298982	20.137298982	0.000	24000.000	4-bird2	a	2022
19	Waveform 1	2	20.145161234	20.145161234	0.000	24000.000	4-bird2	a	2022
20	Waveform 1	2	20.150708232	20.150708232	0.000	24000.000	4-bird2	a	2022
21	Waveform 1	2	20.155425577	20.155425577	0.000	24000.000	4-bird2	a	2022
22	Waveform 1	2	20.163693001	20.163693001	0.000	24000.000	4-bird2	a	2022
23	Waveform 1	2	20.172780416	20.172780416	0.000	24000.000	4-bird2	a	2022
24	Waveform 1	2	20.178429378	20.178429378	0.000	24000.000	4-bird2	a	2022
25	Waveform 1	2	20.183468331	20.183468331	0.000	24000.000	4-bird2	a	2022
26	Waveform 1	2	20.187668983	20.187668983	0.000	24000.000	4-bird2	a	2022
27	Waveform 1	2	20.192385526	20.192385526	0.000	24000.000	4-bird2	a	2022
28	Waveform 1	2	20.197894297	20.197894297	0.000	24000.000	4-bird2	a	2022
29	Waveform 1	2	20.202610819	20.202610819	0.000	24000.000	4-bird2	a	2022
30	Waveform 1	2	20.563480822	20.563480822	0.000	24000.000	4-bird2	b	2022
31	Waveform 1	2	20.568206556	20.568206556	0.000	24000.000	4-bird2	b	2022
32	Waveform 1	2	20.574977365	20.574977365	0.000	24000.000	4-bird2	b	2022
33	Waveform 1	2	20.578809561	20.578809561	0.000	24000.000	4-bird2	b	2022
34	Waveform 1	2	20.583526082	20.583526082	0.000	24000.000	4-bird2	b	2022
35	Waveform 1	2	20.589781022	20.589781022	0.000	24000.000	4-bird2	b	2022
36	Waveform 1	2	20.594502123	20.594502123	0.000	24000.000	4-bird2	b	2022
37	Waveform 1	2	20.598638291	20.598638291	0.000	24000.000	4-bird2	b	2022
38	Waveform 1	2	20.603354834	20.603354834	0.000	24000.000	4-bird2	b	2022
39	Waveform 1	2	20.612060154	20.612060154	0.000	24000.000	4-bird2	b	2022
40	Waveform 1	2	20.618315094	20.618315094	0.000	24000.000	4-bird2	b	2022
41	Waveform 1	2	20.623022404	20.623022404	0.000	24000.000	4-bird2	b	2022
42	Waveform 1	2	20.630585463	20.630585463	0.000	24000.000	4-bird2	b	2022
43	Waveform 1	2	20.635633615	20.635633615	0.000	24000.000	4-bird2	b	2022
44	Waveform 1	2	20.640350102	20.640350102	0.000	24000.000	4-bird2	b	2022
45	Waveform 1	2	20.645296923	20.645296923	0.000	24000.000	4-bird2	b	2022
46	Waveform 1	2	20.650004254	20.650004254	0.000	24000.000	4-bird2	b	2022
47	Waveform 1	2	20.658000253	20.658000253	0.000	24000.000	4-bird2	b	2022
48	Waveform 1	2	20.663518237	20.663518237	0.000	24000.000	4-bird2	b	2022
49	Waveform 1	2	20.668225546	20.668225546	0.000	24000.000	4-bird2	b	2022
50	Waveform 1	2	20.675963633	20.675963633	0.000	24000.000	4-bird2	b	2022
51	Waveform 1	2	20.684696588	20.684696588	0.000	24000.000	4-bird2	b	2022
52	Waveform 1	2	20.690242186	20.690242186	0.000	24000.000	4-bird2	b	2022
53	Waveform 1	2	20.694940305	20.694940305	0.000	24000.000	4-bird2	b	2022
54	Waveform 1	2	20.702936305	20.702936305	0.000	24000.000	4-bird2	b	2022
55	Waveform 1	2	20.707717331	20.707717331	0.000	24000.000	4-bird2	b	2022
56	Waveform 1	2	20.717620206	20.717620206	0.000	24000.000	4-bird2	b	2022
57	Waveform 1	2	20.722327537	20.722327537	0.000	24000.000	4-bird2	b	2022
58	Waveform 1	2	20.727956042	20.727956042	0.000	24000.000	4-bird2	b	2022
59	Waveform 1	2	20.732654161	20.732654161	0.000	24000.000	4-bird2	b	2022
60	Waveform 1	2	21.298042729	21.298042729	0.000	24000.000	4-bird2	c	2022
61	Waveform 1	2	21.302751225	21.302751225	0.000	24000.000	4-bird2	c	2022
62	Waveform 1	2	21.309573032	21.309573032	0.000	24000.000	4-bird2	c	2022
63	Waveform 1	2	21.313505296	21.313505296	0.000	24000.000	4-bird2	c	2022
64	Waveform 1	2	21.318206902	21.318206902	0.000	24000.000	4-bird2	c	2022
65	Waveform 1	2	21.324436342	21.324436342	0.000	24000.000	4-bird2	c	2022
66	Waveform 1	2	21.329139818	21.329139818	0.000	24000.000	4-bird2	c	2022
67	Waveform 1	2	21.333411596	21.333411596	0.000	24000.000	4-bird2	c	2022
68	Waveform 1	2	21.338105032	21.338105032	0.000	24000.000	4-bird2	c	2022
69	Waveform 1	2	21.342026226	21.342026226	0.000	24000.000	4-bird2	c	2022
70	Waveform 1	2	21.346718403	21.346718403	0.000	24000.000	4-bird2	c	2022
71	Waveform 1	2	21.353407792	21.353407792	0.000	24000.000	4-bird2	c	2022
72	Waveform 1	2	21.358103672	21.358103672	0.000	24000.000	4-bird2	c	2022
73	Waveform 1	2	21.365519609	21.365519609	0.000	24000.000	4-bird2	c	2022
74	Waveform 1	2	21.370277511	21.370277511	0.000	24000.000	4-bird2	c	2022
75	Waveform 1	2	21.374982234	21.374982234	0.000	24000.000	4-bird2	c	2022
76	Waveform 1	2	21.380165421	21.380165421	0.000	24000.000	4-bird2	c	2022
77	Waveform 1	2	21.384870161	21.384870161	0.000	24000.000	4-bird2	c	2022
78	Waveform 1	2	21.393065789	21.393065789	0.000	24000.000	4-bird2	c	2022
79	Waveform 1	2	21.398762863	21.398762863	0.000	24000.000	4-bird2	c	2022
80	Waveform 1	2	21.403476446	21.403476446	0.000	24000.000	4-bird2	c	2022
81	Waveform 1	2	21.415927387	21.415927387	0.000	24000.000	4-bird2	c	2022
82	Waveform 1	2	21.420614295	21.420614295	0.000	24000.000	4-bird2	c	2022
83	Waveform 1	2	21.426708906	21.426708906	0.000	24000.000	4-bird2	c	2022
84	Waveform 1	2	21.431420807	21.431420807	0.000	24000.000	4-bird2	c	2022
85	Waveform 1	2	21.436783299	21.436783299	0.000	24000.000	4-bird2	c	2022
86	Waveform 1	2	21.441486107	21.441486107	0.000	24000.000	4-bird2	c	2022
