Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	37.295666766	37.295666766	0.000	48000.000	11-ZOOM0007	a	2022
2	Waveform 1	1	37.303288345	37.303288345	0.000	48000.000	11-ZOOM0007	a	2022
3	Waveform 1	1	37.311841432	37.311841432	0.000	48000.000	11-ZOOM0007	a	2022
4	Waveform 1	1	37.323222145	37.323222145	0.000	48000.000	11-ZOOM0007	a	2022
5	Waveform 1	1	37.331188013	37.331188013	0.000	48000.000	11-ZOOM0007	a	2022
6	Waveform 1	1	37.339339008	37.339339008	0.000	48000.000	11-ZOOM0007	a	2022
7	Waveform 1	1	37.350611212	37.350611212	0.000	48000.000	11-ZOOM0007	a	2022
8	Waveform 1	1	37.358238787	37.358238787	0.000	48000.000	11-ZOOM0007	a	2022
9	Waveform 1	1	37.366587652	37.366587652	0.000	48000.000	11-ZOOM0007	a	2022
10	Waveform 1	1	37.377687518	37.377687518	0.000	48000.000	11-ZOOM0007	a	2022
11	Waveform 1	1	37.385244881	37.385244881	0.000	48000.000	11-ZOOM0007	a	2022
12	Waveform 1	1	37.393804358	37.393804358	0.000	48000.000	11-ZOOM0007	a	2022
13	Waveform 1	1	37.404834035	37.404834035	0.000	48000.000	11-ZOOM0007	a	2022
14	Waveform 1	1	37.412033957	37.412033957	0.000	48000.000	11-ZOOM0007	a	2022
15	Waveform 1	1	37.421110447	37.421110447	0.000	48000.000	11-ZOOM0007	a	2022
16	Waveform 1	1	37.432069913	37.432069913	0.000	48000.000	11-ZOOM0007	a	2022
17	Waveform 1	1	37.441893202	37.441893202	0.000	48000.000	11-ZOOM0007	a	2022
18	Waveform 1	1	37.801885629	37.801885629	0.000	48000.000	11-ZOOM0007	b	2022
19	Waveform 1	1	37.811144552	37.811144552	0.000	48000.000	11-ZOOM0007	b	2022
20	Waveform 1	1	37.819850835	37.819850835	0.000	48000.000	11-ZOOM0007	b	2022
21	Waveform 1	1	37.831652842	37.831652842	0.000	48000.000	11-ZOOM0007	b	2022
22	Waveform 1	1	37.839944237	37.839944237	0.000	48000.000	11-ZOOM0007	b	2022
