Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	21.370428074	21.370428074	0.0	22050.0	S4A16993_20220528	a	2022
2	Waveform 1	1	21.378237981	21.378237981	0.0	22050.0	S4A16993_20220528	a	2022
3	Waveform 1	1	21.386892173	21.386892173	0.0	22050.0	S4A16993_20220528	a	2022
4	Waveform 1	1	21.396812857	21.396812857	0.0	22050.0	S4A16993_20220528	a	2022
5	Waveform 1	1	21.404790209	21.404790209	0.0	22050.0	S4A16993_20220528	a	2022
6	Waveform 1	1	21.414834675	21.414834675	0.0	22050.0	S4A16993_20220528	a	2022
7	Waveform 1	1	21.423561719	21.423561719	0.0	22050.0	S4A16993_20220528	a	2022
8	Waveform 1	1	21.433125800	21.433125800	0.0	22050.0	S4A16993_20220528	a	2022
9	Waveform 1	1	21.443621575	21.443621575	0.0	22050.0	S4A16993_20220528	a	2022
10	Waveform 1	1	21.452144820	21.452144820	0.0	22050.0	S4A16993_20220528	a	2022
11	Waveform 1	1	21.462851636	21.462851636	0.0	22050.0	S4A16993_20220528	a	2022
12	Waveform 1	1	21.470523287	21.470523287	0.0	22050.0	S4A16993_20220528	a	2022
13	Waveform 1	1	21.480735076	21.480735076	0.0	22050.0	S4A16993_20220528	a	2022
14	Waveform 1	1	21.489483995	21.489483995	0.0	22050.0	S4A16993_20220528	a	2022
15	Waveform 1	1	21.499659391	21.499659391	0.0	22050.0	S4A16993_20220528	a	2022
16	Waveform 1	1	21.510781085	21.510781085	0.0	22050.0	S4A16993_20220528	a	2022
17	Waveform 1	1	21.520825589	21.520825589	0.0	22050.0	S4A16993_20220528	a	2022
18	Waveform 1	1	21.533446669	21.533446669	0.0	22050.0	S4A16993_20220528	a	2022
19	Waveform 1	1	21.904676571	21.904676571	0.0	22050.0	S4A16993_20220528	b	2022
20	Waveform 1	1	21.913017767	21.913017767	0.0	22050.0	S4A16993_20220528	b	2022
21	Waveform 1	1	21.922807521	21.922807521	0.0	22050.0	S4A16993_20220528	b	2022
22	Waveform 1	1	21.934322259	21.934322259	0.0	22050.0	S4A16993_20220528	b	2022
23	Waveform 1	1	21.942874618	21.942874618	0.0	22050.0	S4A16993_20220528	b	2022
24	Waveform 1	1	21.953246619	21.953246619	0.0	22050.0	S4A16993_20220528	b	2022
25	Waveform 1	1	21.962432252	21.962432252	0.0	22050.0	S4A16993_20220528	b	2022
26	Waveform 1	1	21.972513111	21.972513111	0.0	22050.0	S4A16993_20220528	b	2022
27	Waveform 1	1	21.983569298	21.983569298	0.0	22050.0	S4A16993_20220528	b	2022
28	Waveform 1	1	21.991954250	21.991954250	0.0	22050.0	S4A16993_20220528	b	2022
29	Waveform 1	1	22.003243305	22.003243305	0.0	22050.0	S4A16993_20220528	b	2022
30	Waveform 1	1	22.011002300	22.011002300	0.0	22050.0	S4A16993_20220528	b	2022
31	Waveform 1	1	22.021454282	22.021454282	0.0	22050.0	S4A16993_20220528	b	2022
