Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	21.774241915	21.774241915	0.000	22050.000	S4A17031_20220711	a	2022
2	Waveform 1	1	21.780358959	21.780358959	0.000	22050.000	S4A17031_20220711	a	2022
3	Waveform 1	1	21.788376643	21.788376643	0.000	22050.000	S4A17031_20220711	a	2022
4	Waveform 1	1	21.798114102	21.798114102	0.000	22050.000	S4A17031_20220711	a	2022
5	Waveform 1	1	21.807240611	21.807240611	0.000	22050.000	S4A17031_20220711	a	2022
6	Waveform 1	1	21.815077335	21.815077335	0.000	22050.000	S4A17031_20220711	a	2022
7	Waveform 1	1	21.825289947	21.825289947	0.000	22050.000	S4A17031_20220711	a	2022
8	Waveform 1	1	21.832553465	21.832553465	0.000	22050.000	S4A17031_20220711	a	2022
9	Waveform 1	1	21.841461208	21.841461208	0.000	22050.000	S4A17031_20220711	a	2022
10	Waveform 1	1	21.851764361	21.851764361	0.000	22050.000	S4A17031_20220711	a	2022
11	Waveform 1	1	21.858952423	21.858952423	0.000	22050.000	S4A17031_20220711	a	2022
12	Waveform 1	1	21.868229783	21.868229783	0.000	22050.000	S4A17031_20220711	a	2022
13	Waveform 1	1	21.876873566	21.876873566	0.000	22050.000	S4A17031_20220711	a	2022
14	Waveform 1	1	21.885306156	21.885306156	0.000	22050.000	S4A17031_20220711	a	2022
15	Waveform 1	1	21.895458457	21.895458457	0.000	22050.000	S4A17031_20220711	a	2022
16	Waveform 1	1	21.903577774	21.903577774	0.000	22050.000	S4A17031_20220711	a	2022
17	Waveform 1	1	21.913596547	21.913596547	0.000	22050.000	S4A17031_20220711	a	2022
18	Waveform 1	1	21.925134428	21.925134428	0.000	22050.000	S4A17031_20220711	a	2022
19	Waveform 1	1	22.338074682	22.338074682	0.000	22050.000	S4A17031_20220711	b	2022
20	Waveform 1	1	22.343525300	22.343525300	0.000	22050.000	S4A17031_20220711	b	2022
21	Waveform 1	1	22.352442540	22.352442540	0.000	22050.000	S4A17031_20220711	b	2022
22	Waveform 1	1	22.362507716	22.362507716	0.000	22050.000	S4A17031_20220711	b	2022
23	Waveform 1	1	22.370984313	22.370984313	0.000	22050.000	S4A17031_20220711	b	2022
24	Waveform 1	1	22.378811508	22.378811508	0.000	22050.000	S4A17031_20220711	b	2022
25	Waveform 1	1	22.389039053	22.389039053	0.000	22050.000	S4A17031_20220711	b	2022
