Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	149.5385827	149.5385827	0	22050	S4A16872_20220422	a	2022
2	Waveform 1	1	149.5453841	149.5453841	0	22050	S4A16872_20220422	a	2022
3	Waveform 1	1	149.5537557	149.5537557	0	22050	S4A16872_20220422	a	2022
4	Waveform 1	1	149.565291	149.565291	0	22050	S4A16872_20220422	a	2022
5	Waveform 1	1	149.5732118	149.5732118	0	22050	S4A16872_20220422	a	2022
6	Waveform 1	1	149.5846071	149.5846071	0	22050	S4A16872_20220422	a	2022
7	Waveform 1	1	149.5924657	149.5924657	0	22050	S4A16872_20220422	a	2022
8	Waveform 1	1	149.6028817	149.6028817	0	22050	S4A16872_20220422	a	2022
9	Waveform 1	1	149.6122327	149.6122327	0	22050	S4A16872_20220422	a	2022
10	Waveform 1	1	149.621335	149.621335	0	22050	S4A16872_20220422	a	2022
11	Waveform 1	1	149.6322252	149.6322252	0	22050	S4A16872_20220422	a	2022
12	Waveform 1	1	149.6403247	149.6403247	0	22050	S4A16872_20220422	a	2022
13	Waveform 1	1	149.6517201	149.6517201	0	22050	S4A16872_20220422	a	2022
14	Waveform 1	1	149.660185	149.660185	0	22050	S4A16872_20220422	a	2022
15	Waveform 1	1	149.6721556	149.6721556	0	22050	S4A16872_20220422	a	2022
16	Waveform 1	1	150.0375224	150.0375224	0	22050	S4A16872_20220422	b	2022
17	Waveform 1	1	150.0443316	150.0443316	0	22050	S4A16872_20220422	b	2022
18	Waveform 1	1	150.0529831	150.0529831	0	22050	S4A16872_20220422	b	2022
19	Waveform 1	1	150.0644329	150.0644329	0	22050	S4A16872_20220422	b	2022
20	Waveform 1	1	150.0722215	150.0722215	0	22050	S4A16872_20220422	b	2022
21	Waveform 1	1	150.0834925	150.0834925	0	22050	S4A16872_20220422	b	2022
22	Waveform 1	1	150.0916776	150.0916776	0	22050	S4A16872_20220422	b	2022
23	Waveform 1	1	150.1023579	150.1023579	0	22050	S4A16872_20220422	b	2022
24	Waveform 1	1	150.1105041	150.1105041	0	22050	S4A16872_20220422	b	2022
25	Waveform 1	1	150.1204769	150.1204769	0	22050	S4A16872_20220422	b	2022
26	Waveform 1	1	150.1292994	150.1292994	0	22050	S4A16872_20220422	b	2022
27	Waveform 1	1	150.1381297	150.1381297	0	22050	S4A16872_20220422	b	2022
28	Waveform 1	1	150.1484446	150.1484446	0	22050	S4A16872_20220422	b	2022
29	Waveform 1	1	150.1563576	150.1563576	0	22050	S4A16872_20220422	b	2022
30	Waveform 1	1	150.1672477	150.1672477	0	22050	S4A16872_20220422	b	2022
31	Waveform 1	1	150.1757204	150.1757204	0	22050	S4A16872_20220422	b	2022
32	Waveform 1	1	150.1867426	150.1867426	0	22050	S4A16872_20220422	b	2022
33	Waveform 1	1	150.1981458	150.1981458	0	22050	S4A16872_20220422	b	2022
34	Waveform 1	1	150.7158809	150.7158809	0	22050	S4A16872_20220422	c	2022
35	Waveform 1	1	150.7229001	150.7229001	0	22050	S4A16872_20220422	c	2022
36	Waveform 1	1	150.7314271	150.7314271	0	22050	S4A16872_20220422	c	2022
37	Waveform 1	1	150.7426049	150.7426049	0	22050	S4A16872_20220422	c	2022
38	Waveform 1	1	150.7508988	150.7508988	0	22050	S4A16872_20220422	c	2022
39	Waveform 1	1	150.7620143	150.7620143	0	22050	S4A16872_20220422	c	2022
40	Waveform 1	1	150.7705336	150.7705336	0	22050	S4A16872_20220422	c	2022
41	Waveform 1	1	150.7809107	150.7809107	0	22050	S4A16872_20220422	c	2022
42	Waveform 1	1	150.7902695	150.7902695	0	22050	S4A16872_20220422	c	2022
43	Waveform 1	1	150.7994107	150.7994107	0	22050	S4A16872_20220422	c	2022
44	Waveform 1	1	150.8104796	150.8104796	0	22050	S4A16872_20220422	c	2022
