Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	47.184716969	47.184716969	0.0	22050.0	S4A17926_20220601	a	2022
2	Waveform 1	1	47.191250363	47.191250363	0.0	22050.0	S4A17926_20220601	a	2022
3	Waveform 1	1	47.199638165	47.199638165	0.0	22050.0	S4A17926_20220601	a	2022
4	Waveform 1	1	47.209451130	47.209451130	0.0	22050.0	S4A17926_20220601	a	2022
5	Waveform 1	1	47.218568689	47.218568689	0.0	22050.0	S4A17926_20220601	a	2022
6	Waveform 1	1	47.230047197	47.230047197	0.0	22050.0	S4A17926_20220601	a	2022
7	Waveform 1	1	47.237404774	47.237404774	0.0	22050.0	S4A17926_20220601	a	2022
8	Waveform 1	1	47.248548458	47.248548458	0.0	22050.0	S4A17926_20220601	a	2022
9	Waveform 1	1	47.256300957	47.256300957	0.0	22050.0	S4A17926_20220601	a	2022
10	Waveform 1	1	47.267230008	47.267230008	0.0	22050.0	S4A17926_20220601	a	2022
11	Waveform 1	1	47.276871268	47.276871268	0.0	22050.0	S4A17926_20220601	a	2022
12	Waveform 1	1	47.287705882	47.287705882	0.0	22050.0	S4A17926_20220601	a	2022
13	Waveform 1	1	47.300017159	47.300017159	0.0	22050.0	S4A17926_20220601	a	2022
14	Waveform 1	1	47.311229524	47.311229524	0.0	22050.0	S4A17926_20220601	a	2022
15	Waveform 1	1	47.699137846	47.699137846	0.0	22050.0	S4A17926_20220601	b	2022
16	Waveform 1	1	47.705353585	47.705353585	0.0	22050.0	S4A17926_20220601	b	2022
17	Waveform 1	1	47.713337887	47.713337887	0.0	22050.0	S4A17926_20220601	b	2022
18	Waveform 1	1	47.723150852	47.723150852	0.0	22050.0	S4A17926_20220601	b	2022
19	Waveform 1	1	47.731126569	47.731126569	0.0	22050.0	S4A17926_20220601	b	2022
20	Waveform 1	1	47.742399031	47.742399031	0.0	22050.0	S4A17926_20220601	b	2022
21	Waveform 1	1	47.749636415	47.749636415	0.0	22050.0	S4A17926_20220601	b	2022
22	Waveform 1	1	47.760196299	47.760196299	0.0	22050.0	S4A17926_20220601	b	2022
23	Waveform 1	1	47.768008895	47.768008895	0.0	22050.0	S4A17926_20220601	b	2022
24	Waveform 1	1	47.778414245	47.778414245	0.0	22050.0	S4A17926_20220601	b	2022
25	Waveform 1	1	47.786973760	47.786973760	0.0	22050.0	S4A17926_20220601	b	2022
26	Waveform 1	1	47.796391803	47.796391803	0.0	22050.0	S4A17926_20220601	b	2022
27	Waveform 1	1	47.806960273	47.806960273	0.0	22050.0	S4A17926_20220601	b	2022
28	Waveform 1	1	47.814704187	47.814704187	0.0	22050.0	S4A17926_20220601	b	2022
29	Waveform 1	1	47.825513045	47.825513045	0.0	22050.0	S4A17926_20220601	b	2022
30	Waveform 1	1	47.833308471	47.833308471	0.0	22050.0	S4A17926_20220601	b	2022
31	Waveform 1	1	47.843713820	47.843713820	0.0	22050.0	S4A17926_20220601	b	2022
32	Waveform 1	1	47.853698491	47.853698491	0.0	22050.0	S4A17926_20220601	b	2022
33	Waveform 1	1	47.864060911	47.864060911	0.0	22050.0	S4A17926_20220601	b	2022
34	Waveform 1	1	48.384431388	48.384431388	0.0	22050.0	S4A17926_20220601	c	2022
35	Waveform 1	1	48.390681468	48.390681468	0.0	22050.0	S4A17926_20220601	c	2022
36	Waveform 1	1	48.398785964	48.398785964	0.0	22050.0	S4A17926_20220601	c	2022
37	Waveform 1	1	48.408916585	48.408916585	0.0	22050.0	S4A17926_20220601	c	2022
38	Waveform 1	1	48.416643328	48.416643328	0.0	22050.0	S4A17926_20220601	c	2022
39	Waveform 1	1	48.428104667	48.428104667	0.0	22050.0	S4A17926_20220601	c	2022
40	Waveform 1	1	48.435384976	48.435384976	0.0	22050.0	S4A17926_20220601	c	2022
41	Waveform 1	1	48.446425636	48.446425636	0.0	22050.0	S4A17926_20220601	c	2022
42	Waveform 1	1	48.454272574	48.454272574	0.0	22050.0	S4A17926_20220601	c	2022
43	Waveform 1	1	48.465115772	48.465115772	0.0	22050.0	S4A17926_20220601	c	2022
44	Waveform 1	1	48.474035869	48.474035869	0.0	22050.0	S4A17926_20220601	c	2022
45	Waveform 1	1	48.483651373	48.483651373	0.0	22050.0	S4A17926_20220601	c	2022
46	Waveform 1	1	48.494589010	48.494589010	0.0	22050.0	S4A17926_20220601	c	2022
47	Waveform 1	1	48.502908138	48.502908138	0.0	22050.0	S4A17926_20220601	c	2022
48	Waveform 1	1	48.514223526	48.514223526	0.0	22050.0	S4A17926_20220601	c	2022
49	Waveform 1	1	48.522336607	48.522336607	0.0	22050.0	S4A17926_20220601	c	2022
50	Waveform 1	1	48.533609066	48.533609066	0.0	22050.0	S4A17926_20220601	c	2022
51	Waveform 1	1	48.545456742	48.545456742	0.0	22050.0	S4A17926_20220601	c	2022
52	Waveform 1	1	48.900646596	48.900646596	0.0	22050.0	S4A17926_20220601	d	2022
53	Waveform 1	1	48.906931013	48.906931013	0.0	22050.0	S4A17926_20220601	d	2022
54	Waveform 1	1	48.915129947	48.915129947	0.0	22050.0	S4A17926_20220601	d	2022
55	Waveform 1	1	48.925260568	48.925260568	0.0	22050.0	S4A17926_20220601	d	2022
56	Waveform 1	1	48.933004482	48.933004482	0.0	22050.0	S4A17926_20220601	d	2022
57	Waveform 1	1	48.944294115	48.944294115	0.0	22050.0	S4A17926_20220601	d	2022
58	Waveform 1	1	48.951540083	48.951540083	0.0	22050.0	S4A17926_20220601	d	2022
59	Waveform 1	1	48.962271673	48.962271673	0.0	22050.0	S4A17926_20220601	d	2022
60	Waveform 1	1	48.969981246	48.969981246	0.0	22050.0	S4A17926_20220601	d	2022
61	Waveform 1	1	48.980051770	48.980051770	0.0	22050.0	S4A17926_20220601	d	2022
62	Waveform 1	1	48.988980452	48.988980452	0.0	22050.0	S4A17926_20220601	d	2022
63	Waveform 1	1	48.998020743	48.998020743	0.0	22050.0	S4A17926_20220601	d	2022
64	Waveform 1	1	49.008503360	49.008503360	0.0	22050.0	S4A17926_20220601	d	2022
