Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	4.345576764	4.345576764	0.000	22050.000	S4A16904_20220601	a	2022
2	Waveform 1	1	4.352169190	4.352169190	0.000	22050.000	S4A16904_20220601	a	2022
3	Waveform 1	1	4.358317040	4.358317040	0.000	22050.000	S4A16904_20220601	a	2022
4	Waveform 1	1	4.367310174	4.367310174	0.000	22050.000	S4A16904_20220601	a	2022
5	Waveform 1	1	4.375096604	4.375096604	0.000	22050.000	S4A16904_20220601	a	2022
6	Waveform 1	1	4.382380534	4.382380534	0.000	22050.000	S4A16904_20220601	a	2022
7	Waveform 1	1	4.392224576	4.392224576	0.000	22050.000	S4A16904_20220601	a	2022
8	Waveform 1	1	4.398260339	4.398260339	0.000	22050.000	S4A16904_20220601	a	2022
9	Waveform 1	1	4.405840974	4.405840974	0.000	22050.000	S4A16904_20220601	a	2022
10	Waveform 1	1	4.415325738	4.415325738	0.000	22050.000	S4A16904_20220601	a	2022
11	Waveform 1	1	4.422115975	4.422115975	0.000	22050.000	S4A16904_20220601	a	2022
12	Waveform 1	1	4.431448058	4.431448058	0.000	22050.000	S4A16904_20220601	a	2022
13	Waveform 1	1	4.438507745	4.438507745	0.000	22050.000	S4A16904_20220601	a	2022
14	Waveform 1	1	4.446636269	4.446636269	0.000	22050.000	S4A16904_20220601	a	2022
15	Waveform 1	1	4.455429436	4.455429436	0.000	22050.000	S4A16904_20220601	a	2022
16	Waveform 1	1	4.464635774	4.464635774	0.000	22050.000	S4A16904_20220601	a	2022
17	Waveform 1	1	4.809303046	4.809303046	0.000	22050.000	S4A16904_20220601	b	2022
18	Waveform 1	1	4.816039389	4.816039389	0.000	22050.000	S4A16904_20220601	b	2022
19	Waveform 1	1	4.822667953	4.822667953	0.000	22050.000	S4A16904_20220601	b	2022
20	Waveform 1	1	4.831766510	4.831766510	0.000	22050.000	S4A16904_20220601	b	2022
21	Waveform 1	1	4.839320195	4.839320195	0.000	22050.000	S4A16904_20220601	b	2022
22	Waveform 1	1	4.846029596	4.846029596	0.000	22050.000	S4A16904_20220601	b	2022
23	Waveform 1	1	4.855864659	4.855864659	0.000	22050.000	S4A16904_20220601	b	2022
24	Waveform 1	1	4.862511187	4.862511187	0.000	22050.000	S4A16904_20220601	b	2022
25	Waveform 1	1	4.870675627	4.870675627	0.000	22050.000	S4A16904_20220601	b	2022
26	Waveform 1	1	4.879675384	4.879675384	0.000	22050.000	S4A16904_20220601	b	2022
27	Waveform 1	1	4.887166200	4.887166200	0.000	22050.000	S4A16904_20220601	b	2022
28	Waveform 1	1	4.895627050	4.895627050	0.000	22050.000	S4A16904_20220601	b	2022
29	Waveform 1	1	4.902722667	4.902722667	0.000	22050.000	S4A16904_20220601	b	2022
30	Waveform 1	1	4.911488898	4.911488898	0.000	22050.000	S4A16904_20220601	b	2022
31	Waveform 1	1	4.919113704	4.919113704	0.000	22050.000	S4A16904_20220601	b	2022
32	Waveform 1	1	4.927916595	4.927916595	0.000	22050.000	S4A16904_20220601	b	2022
33	Waveform 1	1	4.937383405	4.937383405	0.000	22050.000	S4A16904_20220601	b	2022
34	Waveform 1	1	4.947829230	4.947829230	0.000	22050.000	S4A16904_20220601	b	2022
35	Waveform 1	1	5.409924528	5.409924528	0.000	22050.000	S4A16904_20220601	c	2022
36	Waveform 1	1	5.416615962	5.416615962	0.000	22050.000	S4A16904_20220601	c	2022
37	Waveform 1	1	5.423567870	5.423567870	0.000	22050.000	S4A16904_20220601	c	2022
38	Waveform 1	1	5.433034681	5.433034681	0.000	22050.000	S4A16904_20220601	c	2022
39	Waveform 1	1	5.439034520	5.439034520	0.000	22050.000	S4A16904_20220601	c	2022
40	Waveform 1	1	5.447261843	5.447261843	0.000	22050.000	S4A16904_20220601	c	2022
41	Waveform 1	1	5.456863380	5.456863380	0.000	22050.000	S4A16904_20220601	c	2022
42	Waveform 1	1	5.463725467	5.463725467	0.000	22050.000	S4A16904_20220601	c	2022
43	Waveform 1	1	5.472653370	5.472653370	0.000	22050.000	S4A16904_20220601	c	2022
44	Waveform 1	1	5.479650188	5.479650188	0.000	22050.000	S4A16904_20220601	c	2022
45	Waveform 1	1	5.487419440	5.487419440	0.000	22050.000	S4A16904_20220601	c	2022
46	Waveform 1	1	5.497443121	5.497443121	0.000	22050.000	S4A16904_20220601	c	2022
47	Waveform 1	1	5.504790229	5.504790229	0.000	22050.000	S4A16904_20220601	c	2022
48	Waveform 1	1	5.512801989	5.512801989	0.000	22050.000	S4A16904_20220601	c	2022
