Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	12.462515800	12.462515800	0.000	48000.000	13-ZOOM0011	a	2022
2	Waveform 1	1	12.469718285	12.469718285	0.000	48000.000	13-ZOOM0011	a	2022
3	Waveform 1	1	12.478693773	12.478693773	0.000	48000.000	13-ZOOM0011	a	2022
4	Waveform 1	1	12.490197246	12.490197246	0.000	48000.000	13-ZOOM0011	a	2022
5	Waveform 1	1	12.498737873	12.498737873	0.000	48000.000	13-ZOOM0011	a	2022
6	Waveform 1	1	12.507243697	12.507243697	0.000	48000.000	13-ZOOM0011	a	2022
7	Waveform 1	1	12.519002276	12.519002276	0.000	48000.000	13-ZOOM0011	a	2022
8	Waveform 1	1	12.526893526	12.526893526	0.000	48000.000	13-ZOOM0011	a	2022
9	Waveform 1	1	12.535532721	12.535532721	0.000	48000.000	13-ZOOM0011	a	2022
10	Waveform 1	1	12.547407273	12.547407273	0.000	48000.000	13-ZOOM0011	a	2022
11	Waveform 1	1	12.554852058	12.554852058	0.000	48000.000	13-ZOOM0011	a	2022
12	Waveform 1	1	12.563746381	12.563746381	0.000	48000.000	13-ZOOM0011	a	2022
13	Waveform 1	1	12.575017919	12.575017919	0.000	48000.000	13-ZOOM0011	a	2022
14	Waveform 1	1	12.582799004	12.582799004	0.000	48000.000	13-ZOOM0011	a	2022
15	Waveform 1	1	12.591583153	12.591583153	0.000	48000.000	13-ZOOM0011	a	2022
16	Waveform 1	1	12.602802518	12.602802518	0.000	48000.000	13-ZOOM0011	a	2022
17	Waveform 1	1	12.612694080	12.612694080	0.000	48000.000	13-ZOOM0011	a	2022
18	Waveform 1	1	12.972502216	12.972502216	0.000	48000.000	13-ZOOM0011	b	2022
19	Waveform 1	1	12.980109306	12.980109306	0.000	48000.000	13-ZOOM0011	b	2022
20	Waveform 1	1	12.989154370	12.989154370	0.000	48000.000	13-ZOOM0011	b	2022
21	Waveform 1	1	13.001394203	13.001394203	0.000	48000.000	13-ZOOM0011	b	2022
22	Waveform 1	1	13.010363901	13.010363901	0.000	48000.000	13-ZOOM0011	b	2022
23	Waveform 1	1	13.018730585	13.018730585	0.000	48000.000	13-ZOOM0011	b	2022
24	Waveform 1	1	13.030639926	13.030639926	0.000	48000.000	13-ZOOM0011	b	2022
