Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	14.469752106	14.469752106	0.000	48000.000	7-ZOOM0004	a	2022
2	Waveform 1	1	14.479207860	14.479207860	0.000	48000.000	7-ZOOM0004	a	2022
3	Waveform 1	1	14.488113320	14.488113320	0.000	48000.000	7-ZOOM0004	a	2022
4	Waveform 1	1	14.498407260	14.498407260	0.000	48000.000	7-ZOOM0004	a	2022
5	Waveform 1	1	14.506433380	14.506433380	0.000	48000.000	7-ZOOM0004	a	2022
6	Waveform 1	1	14.516874830	14.516874830	0.000	48000.000	7-ZOOM0004	a	2022
7	Waveform 1	1	14.525583550	14.525583550	0.000	48000.000	7-ZOOM0004	a	2022
8	Waveform 1	1	14.535582440	14.535582440	0.000	48000.000	7-ZOOM0004	a	2022
9	Waveform 1	1	14.546181370	14.546181370	0.000	48000.000	7-ZOOM0004	a	2022
10	Waveform 1	1	14.555077610	14.555077610	0.000	48000.000	7-ZOOM0004	a	2022
11	Waveform 1	1	14.566689230	14.566689230	0.000	48000.000	7-ZOOM0004	a	2022
12	Waveform 1	1	14.574580330	14.574580330	0.000	48000.000	7-ZOOM0004	a	2022
13	Waveform 1	1	14.585831900	14.585831900	0.000	48000.000	7-ZOOM0004	a	2022
14	Waveform 1	1	14.595515750	14.595515750	0.000	48000.000	7-ZOOM0004	a	2022
15	Waveform 1	1	14.606414770	14.606414770	0.000	48000.000	7-ZOOM0004	a	2022
16	Waveform 1	1	14.619421590	14.619421590	0.000	48000.000	7-ZOOM0004	a	2022
17	Waveform 1	1	14.953000980	14.953000980	0.000	48000.000	7-ZOOM0004	b	2022
18	Waveform 1	1	14.961544340	14.961544340	0.000	48000.000	7-ZOOM0004	b	2022
19	Waveform 1	1	14.970433070	14.970433070	0.000	48000.000	7-ZOOM0004	b	2022
20	Waveform 1	1	14.980799520	14.980799520	0.000	48000.000	7-ZOOM0004	b	2022
21	Waveform 1	1	14.988735630	14.988735630	0.000	48000.000	7-ZOOM0004	b	2022
22	Waveform 1	1	14.998629510	14.998629510	0.000	48000.000	7-ZOOM0004	b	2022
23	Waveform 1	1	15.007510750	15.007510750	0.000	48000.000	7-ZOOM0004	b	2022
24	Waveform 1	1	15.017367130	15.017367130	0.000	48000.000	7-ZOOM0004	b	2022
25	Waveform 1	1	15.028116130	15.028116130	0.000	48000.000	7-ZOOM0004	b	2022
26	Waveform 1	1	15.036547300	15.036547300	0.000	48000.000	7-ZOOM0004	b	2022
27	Waveform 1	1	15.047206290	15.047206290	0.000	48000.000	7-ZOOM0004	b	2022
28	Waveform 1	1	15.054752340	15.054752340	0.000	48000.000	7-ZOOM0004	b	2022
29	Waveform 1	1	15.065208800	15.065208800	0.000	48000.000	7-ZOOM0004	b	2022
30	Waveform 1	1	15.075177690	15.075177690	0.000	48000.000	7-ZOOM0004	b	2022
31	Waveform 1	1	15.084936550	15.084936550	0.000	48000.000	7-ZOOM0004	b	2022
32	Waveform 1	1	15.095858080	15.095858080	0.000	48000.000	7-ZOOM0004	b	2022
33	Waveform 1	1	15.105444420	15.105444420	0.000	48000.000	7-ZOOM0004	b	2022
34	Waveform 1	1	15.118053670	15.118053670	0.000	48000.000	7-ZOOM0004	b	2022
35	Waveform 1	1	15.571107587	15.571107587	0.000	48000.000	7-ZOOM0004	c	2022
36	Waveform 1	1	15.579525570	15.579525570	0.000	48000.000	7-ZOOM0004	c	2022
37	Waveform 1	1	15.588279300	15.588279300	0.000	48000.000	7-ZOOM0004	c	2022
38	Waveform 1	1	15.598563230	15.598563230	0.000	48000.000	7-ZOOM0004	c	2022
39	Waveform 1	1	15.606709370	15.606709370	0.000	48000.000	7-ZOOM0004	c	2022
40	Waveform 1	1	15.617488380	15.617488380	0.000	48000.000	7-ZOOM0004	c	2022
41	Waveform 1	1	15.626444630	15.626444630	0.000	48000.000	7-ZOOM0004	c	2022
42	Waveform 1	1	15.635828430	15.635828430	0.000	48000.000	7-ZOOM0004	c	2022
43	Waveform 1	1	15.647297540	15.647297540	0.000	48000.000	7-ZOOM0004	c	2022
44	Waveform 1	1	15.655406170	15.655406170	0.000	48000.000	7-ZOOM0004	c	2022
45	Waveform 1	1	15.666365200	15.666365200	0.000	48000.000	7-ZOOM0004	c	2022
46	Waveform 1	1	15.674620979	15.674620979	0.000	48000.000	7-ZOOM0004	c	2022
47	Waveform 1	1	15.685822910	15.685822910	0.000	48000.000	7-ZOOM0004	c	2022
48	Waveform 1	1	15.696834420	15.696834420	0.000	48000.000	7-ZOOM0004	c	2022
49	Waveform 1	1	15.706810820	15.706810820	0.000	48000.000	7-ZOOM0004	c	2022
50	Waveform 1	1	15.719555090	15.719555090	0.000	48000.000	7-ZOOM0004	c	2022
51	Waveform 1	1	16.063099098	16.063099098	0.000	48000.000	7-ZOOM0004	d	2022
52	Waveform 1	1	16.071414080	16.071414080	0.000	48000.000	7-ZOOM0004	d	2022
53	Waveform 1	1	16.080242820	16.080242820	0.000	48000.000	7-ZOOM0004	d	2022
54	Waveform 1	1	16.090736720	16.090736720	0.000	48000.000	7-ZOOM0004	d	2022
55	Waveform 1	1	16.098650330	16.098650330	0.000	48000.000	7-ZOOM0004	d	2022
56	Waveform 1	1	16.108919260	16.108919260	0.000	48000.000	7-ZOOM0004	d	2022
57	Waveform 1	1	16.117740490	16.117740490	0.000	48000.000	7-ZOOM0004	d	2022
58	Waveform 1	1	16.127446840	16.127446840	0.000	48000.000	7-ZOOM0004	d	2022
59	Waveform 1	1	16.138638410	16.138638410	0.000	48000.000	7-ZOOM0004	d	2022
60	Waveform 1	1	16.146739540	16.146739540	0.000	48000.000	7-ZOOM0004	d	2022
61	Waveform 1	1	16.157773580	16.157773580	0.000	48000.000	7-ZOOM0004	d	2022
62	Waveform 1	1	16.165657120	16.165657120	0.000	48000.000	7-ZOOM0004	d	2022
63	Waveform 1	1	16.176248600	16.176248600	0.000	48000.000	7-ZOOM0004	d	2022
64	Waveform 1	1	16.185084830	16.185084830	0.000	48000.000	7-ZOOM0004	d	2022
65	Waveform 1	1	16.194911200	16.194911200	0.000	48000.000	7-ZOOM0004	d	2022
66	Waveform 1	1	16.206590330	16.206590330	0.000	48000.000	7-ZOOM0004	d	2022
67	Waveform 1	1	16.215659100	16.215659100	0.000	48000.000	7-ZOOM0004	d	2022
68	Waveform 1	1	16.227563260	16.227563260	0.000	48000.000	7-ZOOM0004	d	2022
69	Waveform 1	1	16.657955929	16.657955929	0.000	48000.000	7-ZOOM0004	e	2022
70	Waveform 1	1	16.667326850	16.667326850	0.000	48000.000	7-ZOOM0004	e	2022
71	Waveform 1	1	16.676253090	16.676253090	0.000	48000.000	7-ZOOM0004	e	2022
72	Waveform 1	1	16.686769560	16.686769560	0.000	48000.000	7-ZOOM0004	e	2022
73	Waveform 1	1	16.694683160	16.694683160	0.000	48000.000	7-ZOOM0004	e	2022
74	Waveform 1	1	16.705192130	16.705192130	0.000	48000.000	7-ZOOM0004	e	2022
75	Waveform 1	1	16.714185880	16.714185880	0.000	48000.000	7-ZOOM0004	e	2022
76	Waveform 1	1	16.723944750	16.723944750	0.000	48000.000	7-ZOOM0004	e	2022
77	Waveform 1	1	16.734873710	16.734873710	0.000	48000.000	7-ZOOM0004	e	2022
78	Waveform 1	1	16.743657440	16.743657440	0.000	48000.000	7-ZOOM0004	e	2022
79	Waveform 1	1	16.754954020	16.754954020	0.000	48000.000	7-ZOOM0004	e	2022
80	Waveform 1	1	16.762845120	16.762845120	0.000	48000.000	7-ZOOM0004	e	2022
81	Waveform 1	1	16.773579120	16.773579120	0.000	48000.000	7-ZOOM0004	e	2022
82	Waveform 1	1	16.782887910	16.782887910	0.000	48000.000	7-ZOOM0004	e	2022
83	Waveform 1	1	16.793921950	16.793921950	0.000	48000.000	7-ZOOM0004	e	2022
84	Waveform 1	1	16.806906200	16.806906200	0.000	48000.000	7-ZOOM0004	e	2022
85	Waveform 1	1	17.138282086	17.138282086	0.000	48000.000	7-ZOOM0004	f	2022
86	Waveform 1	1	17.146868370	17.146868370	0.000	48000.000	7-ZOOM0004	f	2022
87	Waveform 1	1	17.155794610	17.155794610	0.000	48000.000	7-ZOOM0004	f	2022
88	Waveform 1	1	17.165861010	17.165861010	0.000	48000.000	7-ZOOM0004	f	2022
89	Waveform 1	1	17.173879630	17.173879630	0.000	48000.000	7-ZOOM0004	f	2022
90	Waveform 1	1	17.184313590	17.184313590	0.000	48000.000	7-ZOOM0004	f	2022
91	Waveform 1	1	17.193359850	17.193359850	0.000	48000.000	7-ZOOM0004	f	2022
92	Waveform 1	1	17.202721160	17.202721160	0.000	48000.000	7-ZOOM0004	f	2022
93	Waveform 1	1	17.214085240	17.214085240	0.000	48000.000	7-ZOOM0004	f	2022
94	Waveform 1	1	17.222006350	17.222006350	0.000	48000.000	7-ZOOM0004	f	2022
95	Waveform 1	1	17.232965320	17.232965320	0.000	48000.000	7-ZOOM0004	f	2022
96	Waveform 1	1	17.240901430	17.240901430	0.000	48000.000	7-ZOOM0004	f	2022
97	Waveform 1	1	17.251035340	17.251035340	0.000	48000.000	7-ZOOM0004	f	2022
98	Waveform 1	1	17.260734200	17.260734200	0.000	48000.000	7-ZOOM0004	f	2022
