file,batch,file_name,site,temp_id,population,n_coor,w_coor,year,date,time,day_night,distance,weather,wind,temperature,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),syllable,delta_time
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,50,Waveform 1,1,19.22766801,19.22766801,0,48000,d,0.00901515
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,51,Waveform 1,1,19.23668316,19.23668316,0,48000,d,0.01011273
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,52,Waveform 1,1,19.24679589,19.24679589,0,48000,d,0.00797816
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,53,Waveform 1,1,19.25477405,19.25477405,0,48000,d,0.01010517
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,60,Waveform 1,1,19.98025667,19.98025667,0,48000,e,0.00795545
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,61,Waveform 1,1,19.98821212,19.98821212,0,48000,e,0.00844747
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,62,Waveform 1,1,19.99665959,19.99665959,0,48000,e,0.01020357
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,63,Waveform 1,1,20.00686316,20.00686316,0,48000,e,0.00813712
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,64,Waveform 1,1,20.01500028,20.01500028,0,48000,e,0.0101203
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,65,Waveform 1,1,20.02512058,20.02512058,0,48000,e,0.00774351
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,66,Waveform 1,1,20.03286409,20.03286409,0,48000,e,0.00893948
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,67,Waveform 1,1,20.04180357,20.04180357,0,48000,e,0.01014301
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,68,Waveform 1,1,20.05194658,20.05194658,0,48000,e,0.0079933
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,69,Waveform 1,1,20.05993988,20.05993988,0,48000,e,0.00998406
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,74,Waveform 1,1,20.52342999,20.52342999,0,48000,f,0.00853073
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,75,Waveform 1,1,20.53196072,20.53196072,0,48000,f,0.00853072
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,76,Waveform 1,1,20.54049144,20.54049144,0,48000,f,0.01058961
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,77,Waveform 1,1,20.55108105,20.55108105,0,48000,f,0.00809928
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,78,Waveform 1,1,20.55918033,20.55918033,0,48000,f,0.01015058
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,79,Waveform 1,1,20.56933091,20.56933091,0,48000,f,0.00780406
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,80,Waveform 1,1,20.57713497,20.57713497,0,48000,f,0.00909844
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,81,Waveform 1,1,20.58623341,20.58623341,0,48000,f,0.00979482
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,82,Waveform 1,1,20.59602823,20.59602823,0,48000,f,0.00801599
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,83,Waveform 1,1,20.60404422,20.60404422,0,48000,f,0.01043819
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,88,Waveform 1,1,21.39662668,21.39662668,0,48000,g,0.009214921
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,89,Waveform 1,1,21.4058416,21.4058416,0,48000,g,0.00866698
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,90,Waveform 1,1,21.41450858,21.41450858,0,48000,g,0.01040038
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,91,Waveform 1,1,21.42490896,21.42490896,0,48000,g,0.00811441
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,92,Waveform 1,1,21.43302337,21.43302337,0,48000,g,0.01027169
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,93,Waveform 1,1,21.44329506,21.44329506,0,48000,g,0.00788733
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,94,Waveform 1,1,21.45118239,21.45118239,0,48000,g,0.00895462
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,95,Waveform 1,1,21.46013701,21.46013701,0,48000,g,0.01005975
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,96,Waveform 1,1,21.47019676,21.47019676,0,48000,g,0.00822038
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,97,Waveform 1,1,21.47841714,21.47841714,0,48000,g,0.01029441
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,101,Waveform 1,1,21.88999631,21.88999631,0,48000,h,0.00864427
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,102,Waveform 1,1,21.89864058,21.89864058,0,48000,h,0.00864427
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,103,Waveform 1,1,21.90728485,21.90728485,0,48000,h,0.01043065
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,104,Waveform 1,1,21.9177155,21.9177155,0,48000,h,0.00845503
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,105,Waveform 1,1,21.92617053,21.92617053,0,48000,h,0.0104685
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,106,Waveform 1,1,21.93663903,21.93663903,0,48000,h,0.00747101
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,107,Waveform 1,1,21.94411004,21.94411004,0,48000,h,0.00897732
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,108,Waveform 1,1,21.95308736,21.95308736,0,48000,h,0.00962827
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,109,Waveform 1,1,21.96271563,21.96271563,0,48000,h,0.00814469
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,110,Waveform 1,1,21.97086032,21.97086032,0,48000,h,0.01050635
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,118,Waveform 1,1,22.77018887,22.77018887,0,48000,i,0.008182472
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,119,Waveform 1,1,22.77837135,22.77837135,0,48000,i,0.008581981
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,120,Waveform 1,1,22.78695333,22.78695333,0,48000,i,0.010486709
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,121,Waveform 1,1,22.79744004,22.79744004,0,48000,i,0.008432171
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,122,Waveform 1,1,22.80587221,22.80587221,0,48000,i,0.010322634
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,123,Waveform 1,1,22.81619484,22.81619484,0,48000,i,0.00778297
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,124,Waveform 1,1,22.82397781,22.82397781,0,48000,i,0.009031387
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,125,Waveform 1,1,22.8330092,22.8330092,0,48000,i,0.010351166
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,126,Waveform 1,1,22.84336036,22.84336036,0,48000,i,0.00801841
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,127,Waveform 1,1,22.85137877,22.85137877,0,48000,i,0.009973078
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,132,Waveform 1,1,23.2873358,23.2873358,0,48000,j,0.008194177
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,133,Waveform 1,1,23.29552997,23.29552997,0,48000,j,0.008610516
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,134,Waveform 1,1,23.30414049,23.30414049,0,48000,j,0.010579449
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,135,Waveform 1,1,23.31471994,23.31471994,0,48000,j,0.007633184
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,136,Waveform 1,1,23.32235312,23.32235312,0,48000,j,0.01016569
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,137,Waveform 1,1,23.33251881,23.33251881,0,48000,j,0.007861466
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,138,Waveform 1,1,23.34038028,23.34038028,0,48000,j,0.008688988
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,139,Waveform 1,1,23.34906927,23.34906927,0,48000,j,0.010351143
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,140,Waveform 1,1,23.35942041,23.35942041,0,48000,j,0.007797237
13-ZOOM0004,13,ZOOM0004,Joe's field,B,w_donegal,55.13605,-8.133121,2022,2022-07-26,23:34,n,3,2/8,0,10,141,Waveform 1,1,23.36721765,23.36721765,0,48000,j,0.009866067
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,1,Waveform 1,1,42.83878995,42.83878995,0,48000,a,0.007361994
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,2,Waveform 1,1,42.84615194,42.84615194,0,48000,a,0.008509654
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,3,Waveform 1,1,42.85466159,42.85466159,0,48000,a,0.010007798
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,4,Waveform 1,1,42.86466939,42.86466939,0,48000,a,0.006890216
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,5,Waveform 1,1,42.87155961,42.87155961,0,48000,a,0.009237459
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,6,Waveform 1,1,42.88079707,42.88079707,0,48000,a,0.010917597
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,7,Waveform 1,1,42.89171466,42.89171466,0,48000,a,0.007308725
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,8,Waveform 1,1,42.89902339,42.89902339,0,48000,a,0.010778094
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,9,Waveform 1,1,42.90980148,42.90980148,0,48000,a,0.007072177
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,10,Waveform 1,1,42.91687366,42.91687366,0,48000,a,0.009013083
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,19,Waveform 1,1,43.35965608,43.35965608,0,48000,b,0.007131511
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,20,Waveform 1,1,43.36678759,43.36678759,0,48000,b,0.008424746
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,21,Waveform 1,1,43.37521233,43.37521233,0,48000,b,0.010395979
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,22,Waveform 1,1,43.38560831,43.38560831,0,48000,b,0.006963001
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,23,Waveform 1,1,43.39257131,43.39257131,0,48000,b,0.009346676
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,24,Waveform 1,1,43.40191799,43.40191799,0,48000,b,0.010317129
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,25,Waveform 1,1,43.41223512,43.41223512,0,48000,b,0.007436097
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,26,Waveform 1,1,43.41967122,43.41967122,0,48000,b,0.010923663
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,27,Waveform 1,1,43.43059488,43.43059488,0,48000,b,0.006853824
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,28,Waveform 1,1,43.4374487,43.4374487,0,48000,b,0.009243566
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,38,Waveform 1,1,43.94493233,43.94493233,0,48000,c,0.007250581
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,39,Waveform 1,1,43.95218291,43.95218291,0,48000,c,0.008503595
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,40,Waveform 1,1,43.96068651,43.96068651,0,48000,c,0.010207954
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,41,Waveform 1,1,43.97089446,43.97089446,0,48000,c,0.00695087
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,42,Waveform 1,1,43.97784533,43.97784533,0,48000,c,0.009480113
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,43,Waveform 1,1,43.98732545,43.98732545,0,48000,c,0.010523351
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,44,Waveform 1,1,43.9978488,43.9978488,0,48000,c,0.007302659
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,45,Waveform 1,1,44.00515146,44.00515146,0,48000,c,0.010723507
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,46,Waveform 1,1,44.01587496,44.01587496,0,48000,c,0.00731479
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,47,Waveform 1,1,44.02318975,44.02318975,0,48000,c,0.009116194
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,56,Waveform 1,1,44.47685952,44.47685952,0,48000,d,0.007428712
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,57,Waveform 1,1,44.48428824,44.48428824,0,48000,d,0.008521791
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,58,Waveform 1,1,44.49281003,44.49281003,0,48000,d,0.010523351
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,59,Waveform 1,1,44.50333338,44.50333338,0,48000,d,0.00684776
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,60,Waveform 1,1,44.51018114,44.51018114,0,48000,d,0.009492244
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,61,Waveform 1,1,44.51967338,44.51967338,0,48000,d,0.009983536
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,62,Waveform 1,1,44.52965692,44.52965692,0,48000,d,0.007751494
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,63,Waveform 1,1,44.53740841,44.53740841,0,48000,d,0.011202626
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,64,Waveform 1,1,44.54861104,44.54861104,0,48000,d,0.006781041
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,65,Waveform 1,1,44.55539208,44.55539208,0,48000,d,0.009831902
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,75,Waveform 1,1,45.07679237,45.07679237,0,48000,e,0.007399505
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,76,Waveform 1,1,45.08419188,45.08419188,0,48000,e,0.008376223
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,77,Waveform 1,1,45.0925681,45.0925681,0,48000,e,0.010462697
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,78,Waveform 1,1,45.1030308,45.1030308,0,48000,e,0.006963001
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,79,Waveform 1,1,45.1099938,45.1099938,0,48000,e,0.009504375
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,80,Waveform 1,1,45.11949818,45.11949818,0,48000,e,0.010462697
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,81,Waveform 1,1,45.12996087,45.12996087,0,48000,e,0.007278398
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,82,Waveform 1,1,45.13723927,45.13723927,0,48000,e,0.010517285
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,83,Waveform 1,1,45.14775656,45.14775656,0,48000,e,0.007078242
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,84,Waveform 1,1,45.1548348,45.1548348,0,48000,e,0.009237501
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,92,Waveform 1,1,45.58898426,45.58898426,0,48000,f,0.007255055
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,93,Waveform 1,1,45.59623932,45.59623932,0,48000,f,0.00857638
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,94,Waveform 1,1,45.6048157,45.6048157,0,48000,f,0.010353521
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,95,Waveform 1,1,45.61516922,45.61516922,0,48000,f,0.006993327
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,96,Waveform 1,1,45.62216254,45.62216254,0,48000,f,0.009577159
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,97,Waveform 1,1,45.6317397,45.6317397,0,48000,f,0.010135169
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,98,Waveform 1,1,45.64187487,45.64187487,0,48000,f,0.007611992
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,99,Waveform 1,1,45.64948686,45.64948686,0,48000,f,0.010911532
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,100,Waveform 1,1,45.6603984,45.6603984,0,48000,f,0.00695087
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,101,Waveform 1,1,45.66734927,45.66734927,0,48000,f,0.009340611
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,110,Waveform 1,1,46.17499571,46.17499571,0,48000,g,0.007348744
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,111,Waveform 1,1,46.18234445,46.18234445,0,48000,g,0.008455073
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,112,Waveform 1,1,46.19079953,46.19079953,0,48000,g,0.010389913
13-ZOOM0005,13,ZOOM0005,Dunfanaghy,C,w_donegal,55.188216,-7.981452,2022,2022-07-27,00:40,n,15,2/8,0,10,113,Waveform 1,1,46.20118944,46.20118944,0,48000,g,0.007005458
