Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	19.661530308	19.661530308	0.0	48000.0	12-C03-20-03	a	2020
2	Waveform 1	1	19.668394410	19.668394410	0.0	48000.0	12-C03-20-03	a	2020
3	Waveform 1	1	19.677358630	19.677358630	0.0	48000.0	12-C03-20-03	a	2020
4	Waveform 1	1	19.688422906	19.688422906	0.0	48000.0	12-C03-20-03	a	2020
5	Waveform 1	1	19.696774426	19.696774426	0.0	48000.0	12-C03-20-03	a	2020
6	Waveform 1	1	19.708110787	19.708110787	0.0	48000.0	12-C03-20-03	a	2020
7	Waveform 1	1	19.716958335	19.716958335	0.0	48000.0	12-C03-20-03	a	2020
8	Waveform 1	1	19.726496013	19.726496013	0.0	48000.0	12-C03-20-03	a	2020
9	Waveform 1	1	19.738182537	19.738182537	0.0	48000.0	12-C03-20-03	a	2020
10	Waveform 1	1	19.746631134	19.746631134	0.0	48000.0	12-C03-20-03	a	2020
11	Waveform 1	1	19.758580020	19.758580020	0.0	48000.0	12-C03-20-03	a	2020
12	Waveform 1	1	19.766571979	19.766571979	0.0	48000.0	12-C03-20-03	a	2020
13	Waveform 1	1	19.778365451	19.778365451	0.0	48000.0	12-C03-20-03	a	2020
14	Waveform 1	1	19.786444885	19.786444885	0.0	48000.0	12-C03-20-03	a	2020
15	Waveform 1	1	19.797965976	19.797965976	0.0	48000.0	12-C03-20-03	a	2020
16	Waveform 1	1	19.808446748	19.808446748	0.0	48000.0	12-C03-20-03	a	2020
17	Waveform 1	1	19.819821999	19.819821999	0.0	48000.0	12-C03-20-03	a	2020
18	Waveform 1	1	20.231824612	20.231824612	0.0	48000.0	12-C03-20-03	b	2020
19	Waveform 1	1	20.238397069	20.238397069	0.0	48000.0	12-C03-20-03	b	2020
20	Waveform 1	1	20.247264035	20.247264035	0.0	48000.0	12-C03-20-03	b	2020
21	Waveform 1	1	20.259008894	20.259008894	0.0	48000.0	12-C03-20-03	b	2020
22	Waveform 1	1	20.266216186	20.266216186	0.0	48000.0	12-C03-20-03	b	2020
23	Waveform 1	1	20.277110623	20.277110623	0.0	48000.0	12-C03-20-03	b	2020
24	Waveform 1	1	20.286422545	20.286422545	0.0	48000.0	12-C03-20-03	b	2020
25	Waveform 1	1	20.296101131	20.296101131	0.0	48000.0	12-C03-20-03	b	2020
26	Waveform 1	1	20.307362265	20.307362265	0.0	48000.0	12-C03-20-03	b	2020
27	Waveform 1	1	20.315767116	20.315767116	0.0	48000.0	12-C03-20-03	b	2020
28	Waveform 1	1	20.327587932	20.327587932	0.0	48000.0	12-C03-20-03	b	2020
29	Waveform 1	1	20.335712918	20.335712918	0.0	48000.0	12-C03-20-03	b	2020
30	Waveform 1	1	20.347446887	20.347446887	0.0	48000.0	12-C03-20-03	b	2020
31	Waveform 1	1	20.355938561	20.355938561	0.0	48000.0	12-C03-20-03	b	2020
32	Waveform 1	1	20.367566383	20.367566383	0.0	48000.0	12-C03-20-03	b	2020
33	Waveform 1	1	20.377910797	20.377910797	0.0	48000.0	12-C03-20-03	b	2020
34	Waveform 1	1	20.392008939	20.392008939	0.0	48000.0	12-C03-20-03	b	2020
35	Waveform 1	1	20.862071692	20.862071692	0.0	48000.0	12-C03-20-03	c	2020
36	Waveform 1	1	20.868855397	20.868855397	0.0	48000.0	12-C03-20-03	c	2020
37	Waveform 1	1	20.877877828	20.877877828	0.0	48000.0	12-C03-20-03	c	2020
38	Waveform 1	1	20.889216160	20.889216160	0.0	48000.0	12-C03-20-03	c	2020
39	Waveform 1	1	20.897244649	20.897244649	0.0	48000.0	12-C03-20-03	c	2020
40	Waveform 1	1	20.907772407	20.907772407	0.0	48000.0	12-C03-20-03	c	2020
41	Waveform 1	1	20.916891335	20.916891335	0.0	48000.0	12-C03-20-03	c	2020
42	Waveform 1	1	20.927486641	20.927486641	0.0	48000.0	12-C03-20-03	c	2020
43	Waveform 1	1	20.937618762	20.937618762	0.0	48000.0	12-C03-20-03	c	2020
44	Waveform 1	1	20.946370978	20.946370978	0.0	48000.0	12-C03-20-03	c	2020
45	Waveform 1	1	20.958259341	20.958259341	0.0	48000.0	12-C03-20-03	c	2020
46	Waveform 1	1	20.966500148	20.966500148	0.0	48000.0	12-C03-20-03	c	2020
47	Waveform 1	1	20.978282365	20.978282365	0.0	48000.0	12-C03-20-03	c	2020
48	Waveform 1	1	20.987034581	20.987034581	0.0	48000.0	12-C03-20-03	c	2020
49	Waveform 1	1	20.998778199	20.998778199	0.0	48000.0	12-C03-20-03	c	2020
50	Waveform 1	1	21.010405873	21.010405873	0.0	48000.0	12-C03-20-03	c	2020
51	Waveform 1	1	21.385825075	21.385825075	0.0	48000.0	12-C03-20-03	d	2020
52	Waveform 1	1	21.392560532	21.392560532	0.0	48000.0	12-C03-20-03	d	2020
53	Waveform 1	1	21.401467167	21.401467167	0.0	48000.0	12-C03-20-03	d	2020
54	Waveform 1	1	21.412988842	21.412988842	0.0	48000.0	12-C03-20-03	d	2020
55	Waveform 1	1	21.420737491	21.420737491	0.0	48000.0	12-C03-20-03	d	2020
56	Waveform 1	1	21.431921427	21.431921427	0.0	48000.0	12-C03-20-03	d	2020
57	Waveform 1	1	21.441001757	21.441001757	0.0	48000.0	12-C03-20-03	d	2020
58	Waveform 1	1	21.450622444	21.450622444	0.0	48000.0	12-C03-20-03	d	2020
59	Waveform 1	1	21.462105521	21.462105521	0.0	48000.0	12-C03-20-03	d	2020
60	Waveform 1	1	21.470606845	21.470606845	0.0	48000.0	12-C03-20-03	d	2020
61	Waveform 1	1	21.482977693	21.482977693	0.0	48000.0	12-C03-20-03	d	2020
62	Waveform 1	1	21.490571947	21.490571947	0.0	48000.0	12-C03-20-03	d	2020
63	Waveform 1	1	21.501891003	21.501891003	0.0	48000.0	12-C03-20-03	d	2020
64	Waveform 1	1	21.510015990	21.510015990	0.0	48000.0	12-C03-20-03	d	2020
65	Waveform 1	1	21.521325372	21.521325372	0.0	48000.0	12-C03-20-03	d	2020
66	Waveform 1	1	21.530154662	21.530154662	0.0	48000.0	12-C03-20-03	d	2020
67	Waveform 1	1	21.541386847	21.541386847	0.0	48000.0	12-C03-20-03	d	2020
68	Waveform 1	1	21.551461069	21.551461069	0.0	48000.0	12-C03-20-03	d	2020
69	Waveform 1	1	21.563860866	21.563860866	0.0	48000.0	12-C03-20-03	d	2020
70	Waveform 1	1	22.042810931	22.042810931	0.0	48000.0	12-C03-20-03	e	2020
71	Waveform 1	1	22.049527088	22.049527088	0.0	48000.0	12-C03-20-03	e	2020
72	Waveform 1	1	22.058443373	22.058443373	0.0	48000.0	12-C03-20-03	e	2020
73	Waveform 1	1	22.070158042	22.070158042	0.0	48000.0	12-C03-20-03	e	2020
74	Waveform 1	1	22.077636499	22.077636499	0.0	48000.0	12-C03-20-03	e	2020
75	Waveform 1	1	22.088511646	22.088511646	0.0	48000.0	12-C03-20-03	e	2020
76	Waveform 1	1	22.097871792	22.097871792	0.0	48000.0	12-C03-20-03	e	2020
77	Waveform 1	1	22.107338109	22.107338109	0.0	48000.0	12-C03-20-03	e	2020
78	Waveform 1	1	22.119322969	22.119322969	0.0	48000.0	12-C03-20-03	e	2020
79	Waveform 1	1	22.127698847	22.127698847	0.0	48000.0	12-C03-20-03	e	2020
80	Waveform 1	1	22.139722306	22.139722306	0.0	48000.0	12-C03-20-03	e	2020
81	Waveform 1	1	22.147499929	22.147499929	0.0	48000.0	12-C03-20-03	e	2020
82	Waveform 1	1	22.159108451	22.159108451	0.0	48000.0	12-C03-20-03	e	2020
83	Waveform 1	1	22.167484329	22.167484329	0.0	48000.0	12-C03-20-03	e	2020
84	Waveform 1	1	22.179092852	22.179092852	0.0	48000.0	12-C03-20-03	e	2020
85	Waveform 1	1	22.190122394	22.190122394	0.0	48000.0	12-C03-20-03	e	2020
86	Waveform 1	1	22.571244387	22.571244387	0.0	48000.0	12-C03-20-03	f	2020
87	Waveform 1	1	22.578018442	22.578018442	0.0	48000.0	12-C03-20-03	f	2020
88	Waveform 1	1	22.587156670	22.587156670	0.0	48000.0	12-C03-20-03	f	2020
89	Waveform 1	1	22.598282296	22.598282296	0.0	48000.0	12-C03-20-03	f	2020
90	Waveform 1	1	22.606735396	22.606735396	0.0	48000.0	12-C03-20-03	f	2020
91	Waveform 1	1	22.618093027	22.618093027	0.0	48000.0	12-C03-20-03	f	2020
92	Waveform 1	1	22.626584701	22.626584701	0.0	48000.0	12-C03-20-03	f	2020
93	Waveform 1	1	22.636890516	22.636890516	0.0	48000.0	12-C03-20-03	f	2020
94	Waveform 1	1	22.647842861	22.647842861	0.0	48000.0	12-C03-20-03	f	2020
95	Waveform 1	1	22.656411757	22.656411757	0.0	48000.0	12-C03-20-03	f	2020
96	Waveform 1	1	22.668579961	22.668579961	0.0	48000.0	12-C03-20-03	f	2020
97	Waveform 1	1	22.676473355	22.676473355	0.0	48000.0	12-C03-20-03	f	2020
98	Waveform 1	1	22.688236273	22.688236273	0.0	48000.0	12-C03-20-03	f	2020
99	Waveform 1	1	22.696419182	22.696419182	0.0	48000.0	12-C03-20-03	f	2020
100	Waveform 1	1	22.707844360	22.707844360	0.0	48000.0	12-C03-20-03	f	2020
101	Waveform 1	1	22.716828169	22.716828169	0.0	48000.0	12-C03-20-03	f	2020
102	Waveform 1	1	22.728658634	22.728658634	0.0	48000.0	12-C03-20-03	f	2020
103	Waveform 1	1	22.740209259	22.740209259	0.0	48000.0	12-C03-20-03	f	2020
104	Waveform 1	1	23.211951057	23.211951057	0.0	48000.0	12-C03-20-03	g	2020
