Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	22.141090505	22.141090505	0.000	48000.000	24-C45-20-03	a	2020
2	Waveform 1	1	22.147430153	22.147430153	0.000	48000.000	24-C45-20-03	a	2020
3	Waveform 1	1	22.155259412	22.155259412	0.000	48000.000	24-C45-20-03	a	2020
4	Waveform 1	1	22.165870341	22.165870341	0.000	48000.000	24-C45-20-03	a	2020
5	Waveform 1	1	22.173414409	22.173414409	0.000	48000.000	24-C45-20-03	a	2020
6	Waveform 1	1	22.182480049	22.182480049	0.000	48000.000	24-C45-20-03	a	2020
7	Waveform 1	1	22.193510923	22.193510923	0.000	48000.000	24-C45-20-03	a	2020
8	Waveform 1	1	22.200492403	22.200492403	0.000	48000.000	24-C45-20-03	a	2020
9	Waveform 1	1	22.211039936	22.211039936	0.000	48000.000	24-C45-20-03	a	2020
10	Waveform 1	1	22.219994575	22.219994575	0.000	48000.000	24-C45-20-03	a	2020
11	Waveform 1	1	22.228140966	22.228140966	0.000	48000.000	24-C45-20-03	a	2020
12	Waveform 1	1	22.239029019	22.239029019	0.000	48000.000	24-C45-20-03	a	2020
13	Waveform 1	1	22.246485973	22.246485973	0.000	48000.000	24-C45-20-03	a	2020
14	Waveform 1	1	22.256248974	22.256248974	0.000	48000.000	24-C45-20-03	a	2020
15	Waveform 1	1	22.266606082	22.266606082	0.000	48000.000	24-C45-20-03	a	2020
16	Waveform 1	1	22.275592476	22.275592476	0.000	48000.000	24-C45-20-03	a	2020
17	Waveform 1	1	22.287011653	22.287011653	0.000	48000.000	24-C45-20-03	a	2020
18	Waveform 1	1	22.632977240	22.632977240	0.000	48000.000	24-C45-20-03	b	2020
19	Waveform 1	1	22.639293058	22.639293058	0.000	48000.000	24-C45-20-03	b	2020
20	Waveform 1	1	22.646908503	22.646908503	0.000	48000.000	24-C45-20-03	b	2020
21	Waveform 1	1	22.657408432	22.657408432	0.000	48000.000	24-C45-20-03	b	2020
22	Waveform 1	1	22.664825763	22.664825763	0.000	48000.000	24-C45-20-03	b	2020
23	Waveform 1	1	22.673503099	22.673503099	0.000	48000.000	24-C45-20-03	b	2020
24	Waveform 1	1	22.684335502	22.684335502	0.000	48000.000	24-C45-20-03	b	2020
25	Waveform 1	1	22.691285284	22.691285284	0.000	48000.000	24-C45-20-03	b	2020
26	Waveform 1	1	22.701745590	22.701745590	0.000	48000.000	24-C45-20-03	b	2020
27	Waveform 1	1	22.710454625	22.710454625	0.000	48000.000	24-C45-20-03	b	2020
28	Waveform 1	1	22.718466241	22.718466241	0.000	48000.000	24-C45-20-03	b	2020
29	Waveform 1	1	22.729298879	22.729298879	0.000	48000.000	24-C45-20-03	b	2020
30	Waveform 1	1	22.736335653	22.736335653	0.000	48000.000	24-C45-20-03	b	2020
31	Waveform 1	1	22.746051050	22.746051050	0.000	48000.000	24-C45-20-03	b	2020
32	Waveform 1	1	22.755528588	22.755528588	0.000	48000.000	24-C45-20-03	b	2020
33	Waveform 1	1	22.763167807	22.763167807	0.000	48000.000	24-C45-20-03	b	2020
34	Waveform 1	1	22.773842076	22.773842076	0.000	48000.000	24-C45-20-03	b	2020
35	Waveform 1	1	22.782210176	22.782210176	0.000	48000.000	24-C45-20-03	b	2020
36	Waveform 1	1	22.790934824	22.790934824	0.000	48000.000	24-C45-20-03	b	2020
37	Waveform 1	1	22.801418960	22.801418960	0.000	48000.000	24-C45-20-03	b	2020
38	Waveform 1	1	22.812345630	22.812345630	0.000	48000.000	24-C45-20-03	b	2020
39	Waveform 1	1	23.299257265	23.299257265	0.000	48000.000	24-C45-20-03	c	2020
40	Waveform 1	1	23.305841520	23.305841520	0.000	48000.000	24-C45-20-03	c	2020
41	Waveform 1	1	23.313770552	23.313770552	0.000	48000.000	24-C45-20-03	c	2020
42	Waveform 1	1	23.324473273	23.324473273	0.000	48000.000	24-C45-20-03	c	2020
43	Waveform 1	1	23.331959449	23.331959449	0.000	48000.000	24-C45-20-03	c	2020
44	Waveform 1	1	23.341575269	23.341575269	0.000	48000.000	24-C45-20-03	c	2020
45	Waveform 1	1	23.351779391	23.351779391	0.000	48000.000	24-C45-20-03	c	2020
46	Waveform 1	1	23.358951949	23.358951949	0.000	48000.000	24-C45-20-03	c	2020
47	Waveform 1	1	23.369777948	23.369777948	0.000	48000.000	24-C45-20-03	c	2020
48	Waveform 1	1	23.377695660	23.377695660	0.000	48000.000	24-C45-20-03	c	2020
49	Waveform 1	1	23.386414852	23.386414852	0.000	48000.000	24-C45-20-03	c	2020
50	Waveform 1	1	23.397700452	23.397700452	0.000	48000.000	24-C45-20-03	c	2020
51	Waveform 1	1	23.404895424	23.404895424	0.000	48000.000	24-C45-20-03	c	2020
52	Waveform 1	1	23.415032370	23.415032370	0.000	48000.000	24-C45-20-03	c	2020
53	Waveform 1	1	23.424519064	23.424519064	0.000	48000.000	24-C45-20-03	c	2020
54	Waveform 1	1	23.433580071	23.433580071	0.000	48000.000	24-C45-20-03	c	2020
55	Waveform 1	1	23.445627748	23.445627748	0.000	48000.000	24-C45-20-03	c	2020
