Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	20.451910781	20.451910781	0.0	48000.0	10-C24-20-02	a	2020
2	Waveform 1	1	20.459291678	20.459291678	0.0	48000.0	10-C24-20-02	a	2020
3	Waveform 1	1	20.468438555	20.468438555	0.0	48000.0	10-C24-20-02	a	2020
4	Waveform 1	1	20.478892301	20.478892301	0.0	48000.0	10-C24-20-02	a	2020
5	Waveform 1	1	20.486428579	20.486428579	0.0	48000.0	10-C24-20-02	a	2020
6	Waveform 1	1	20.496681789	20.496681789	0.0	48000.0	10-C24-20-02	a	2020
7	Waveform 1	1	20.506158728	20.506158728	0.0	48000.0	10-C24-20-02	a	2020
8	Waveform 1	1	20.514678268	20.514678268	0.0	48000.0	10-C24-20-02	a	2020
9	Waveform 1	1	20.525442523	20.525442523	0.0	48000.0	10-C24-20-02	a	2020
10	Waveform 1	1	20.532707092	20.532707092	0.0	48000.0	10-C24-20-02	a	2020
11	Waveform 1	1	20.542720953	20.542720953	0.0	48000.0	10-C24-20-02	a	2020
12	Waveform 1	1	20.551525138	20.551525138	0.0	48000.0	10-C24-20-02	a	2020
13	Waveform 1	1	20.560258152	20.560258152	0.0	48000.0	10-C24-20-02	a	2020
14	Waveform 1	1	20.570459611	20.570459611	0.0	48000.0	10-C24-20-02	a	2020
15	Waveform 1	1	20.579257314	20.579257314	0.0	48000.0	10-C24-20-02	a	2020
16	Waveform 1	1	20.589219423	20.589225892	0.0	48000.0	10-C24-20-02	a	2020
17	Waveform 1	1	20.600604694	20.600604694	0.0	48000.0	10-C24-20-02	a	2020
18	Waveform 1	1	21.001398461	21.001398461	0.0	48000.0	10-C24-20-02	b	2020
19	Waveform 1	1	21.008695389	21.008695389	0.0	48000.0	10-C24-20-02	b	2020
20	Waveform 1	1	21.017823007	21.017823007	0.0	48000.0	10-C24-20-02	b	2020
21	Waveform 1	1	21.028108561	21.028108561	0.0	48000.0	10-C24-20-02	b	2020
22	Waveform 1	1	21.035618950	21.035618950	0.0	48000.0	10-C24-20-02	b	2020
23	Waveform 1	1	21.045581059	21.045581059	0.0	48000.0	10-C24-20-02	b	2020
24	Waveform 1	1	21.054973902	21.054973902	0.0	48000.0	10-C24-20-02	b	2020
25	Waveform 1	1	21.063357608	21.063357608	0.0	48000.0	10-C24-20-02	b	2020
26	Waveform 1	1	21.074134653	21.074134653	0.0	48000.0	10-C24-20-02	b	2020
27	Waveform 1	1	21.081457442	21.081457442	0.0	48000.0	10-C24-20-02	b	2020
28	Waveform 1	1	21.091296642	21.091296642	0.0	48000.0	10-C24-20-02	b	2020
29	Waveform 1	1	21.100191392	21.100191392	0.0	48000.0	10-C24-20-02	b	2020
30	Waveform 1	1	21.108691525	21.108691525	0.0	48000.0	10-C24-20-02	b	2020
31	Waveform 1	1	21.118905922	21.118905922	0.0	48000.0	10-C24-20-02	b	2020
32	Waveform 1	1	21.127063202	21.127063202	0.0	48000.0	10-C24-20-02	b	2020
33	Waveform 1	1	21.136973559	21.136973559	0.0	48000.0	10-C24-20-02	b	2020
34	Waveform 1	1	21.146359934	21.146359934	0.0	48000.0	10-C24-20-02	b	2020
35	Waveform 1	1	21.155688102	21.155688102	0.0	48000.0	10-C24-20-02	b	2020
36	Waveform 1	1	21.165870154	21.165870154	0.0	48000.0	10-C24-20-02	b	2020
37	Waveform 1	1	21.751739056	21.751739056	0.0	48000.0	10-C24-20-02	c	2020
38	Waveform 1	1	21.759100672	21.759100672	0.0	48000.0	10-C24-20-02	c	2020
39	Waveform 1	1	21.768157132	21.768157132	0.0	48000.0	10-C24-20-02	c	2020
40	Waveform 1	1	21.778572065	21.778572065	0.0	48000.0	10-C24-20-02	c	2020
41	Waveform 1	1	21.785946606	21.785946606	0.0	48000.0	10-C24-20-02	c	2020
42	Waveform 1	1	21.796057500	21.796057500	0.0	48000.0	10-C24-20-02	c	2020
43	Waveform 1	1	21.805663832	21.805663832	0.0	48000.0	10-C24-20-02	c	2020
44	Waveform 1	1	21.813840519	21.813840519	0.0	48000.0	10-C24-20-02	c	2020
45	Waveform 1	1	21.824449520	21.824449520	0.0	48000.0	10-C24-20-02	c	2020
46	Waveform 1	1	21.831895219	21.831895219	0.0	48000.0	10-C24-20-02	c	2020
47	Waveform 1	1	21.841605040	21.841605040	0.0	48000.0	10-C24-20-02	c	2020
48	Waveform 1	1	21.851179027	21.851179027	0.0	48000.0	10-C24-20-02	c	2020
49	Waveform 1	1	21.859045206	21.859045206	0.0	48000.0	10-C24-20-02	c	2020
50	Waveform 1	1	21.869162568	21.869162568	0.0	48000.0	10-C24-20-02	c	2020
