Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	19.356346630	19.356346630	0.0	48000.0	8-C45-20-01	a	2020
2	Waveform 1	1	19.363155721	19.363155721	0.0	48000.0	8-C45-20-01	a	2020
3	Waveform 1	1	19.371597943	19.371597943	0.0	48000.0	8-C45-20-01	a	2020
4	Waveform 1	1	19.382215273	19.382215273	0.0	48000.0	8-C45-20-01	a	2020
5	Waveform 1	1	19.389893383	19.389893383	0.0	48000.0	8-C45-20-01	a	2020
6	Waveform 1	1	19.400603146	19.400603146	0.0	48000.0	8-C45-20-01	a	2020
7	Waveform 1	1	19.408151695	19.408151695	0.0	48000.0	8-C45-20-01	a	2020
8	Waveform 1	1	19.418152954	19.418152954	0.0	48000.0	8-C45-20-01	a	2020
9	Waveform 1	1	19.426619826	19.426619826	0.0	48000.0	8-C45-20-01	a	2020
10	Waveform 1	1	19.436140433	19.436140433	0.0	48000.0	8-C45-20-01	a	2020
11	Waveform 1	1	19.446517437	19.446517437	0.0	48000.0	8-C45-20-01	a	2020
12	Waveform 1	1	19.454768483	19.454768483	0.0	48000.0	8-C45-20-01	a	2020
13	Waveform 1	1	19.465959046	19.465959046	0.0	48000.0	8-C45-20-01	a	2020
14	Waveform 1	1	19.474425917	19.474425917	0.0	48000.0	8-C45-20-01	a	2020
15	Waveform 1	1	19.485727400	19.485727400	0.0	48000.0	8-C45-20-01	a	2020
16	Waveform 1	1	19.498852601	19.498852601	0.0	48000.0	8-C45-20-01	a	2020
17	Waveform 1	1	19.850157545	19.850157545	0.0	48000.0	8-C45-20-01	b	2020
18	Waveform 1	1	19.856905158	19.856905158	0.0	48000.0	8-C45-20-01	b	2020
19	Waveform 1	1	19.865242623	19.865242623	0.0	48000.0	8-C45-20-01	b	2020
20	Waveform 1	1	19.875779993	19.875779993	0.0	48000.0	8-C45-20-01	b	2020
21	Waveform 1	1	19.883488914	19.883488914	0.0	48000.0	8-C45-20-01	b	2020
22	Waveform 1	1	19.894043837	19.894043837	0.0	48000.0	8-C45-20-01	b	2020
23	Waveform 1	1	19.901612605	19.901612605	0.0	48000.0	8-C45-20-01	b	2020
24	Waveform 1	1	19.911595377	19.911595377	0.0	48000.0	8-C45-20-01	b	2020
25	Waveform 1	1	19.919416721	19.919416721	0.0	48000.0	8-C45-20-01	b	2020
26	Waveform 1	1	19.929408208	19.929408208	0.0	48000.0	8-C45-20-01	b	2020
27	Waveform 1	1	19.937643689	19.937643689	0.0	48000.0	8-C45-20-01	b	2020
28	Waveform 1	1	19.946733017	19.946733017	0.0	48000.0	8-C45-20-01	b	2020
29	Waveform 1	1	19.957086162	19.957086162	0.0	48000.0	8-C45-20-01	b	2020
30	Waveform 1	1	19.965020987	19.965020987	0.0	48000.0	8-C45-20-01	b	2020
31	Waveform 1	1	19.975783572	19.975783572	0.0	48000.0	8-C45-20-01	b	2020
32	Waveform 1	1	19.984589715	19.984589715	0.0	48000.0	8-C45-20-01	b	2020
33	Waveform 1	1	19.995483020	19.995483020	0.0	48000.0	8-C45-20-01	b	2020
34	Waveform 1	1	20.007844745	20.007844745	0.0	48000.0	8-C45-20-01	b	2020
35	Waveform 1	1	20.471600909	20.471600909	0.0	48000.0	8-C45-20-01	c	2020
36	Waveform 1	1	20.478407144	20.478407144	0.0	48000.0	8-C45-20-01	c	2020
37	Waveform 1	1	20.486895350	20.486895350	0.0	48000.0	8-C45-20-01	c	2020
38	Waveform 1	1	20.497597082	20.497597082	0.0	48000.0	8-C45-20-01	c	2020
39	Waveform 1	1	20.505370644	20.505370644	0.0	48000.0	8-C45-20-01	c	2020
40	Waveform 1	1	20.515956320	20.515956320	0.0	48000.0	8-C45-20-01	c	2020
41	Waveform 1	1	20.523609782	20.523609782	0.0	48000.0	8-C45-20-01	c	2020
42	Waveform 1	1	20.533783582	20.533783582	0.0	48000.0	8-C45-20-01	c	2020
43	Waveform 1	1	20.542312070	20.542312070	0.0	48000.0	8-C45-20-01	c	2020
44	Waveform 1	1	20.551604676	20.551604676	0.0	48000.0	8-C45-20-01	c	2020
45	Waveform 1	1	20.562092749	20.562092749	0.0	48000.0	8-C45-20-01	c	2020
46	Waveform 1	1	20.570189888	20.570189888	0.0	48000.0	8-C45-20-01	c	2020
47	Waveform 1	1	20.581244883	20.581244883	0.0	48000.0	8-C45-20-01	c	2020
48	Waveform 1	1	20.590007391	20.590007391	0.0	48000.0	8-C45-20-01	c	2020
49	Waveform 1	1	20.601407475	20.601407475	0.0	48000.0	8-C45-20-01	c	2020
50	Waveform 1	1	20.614495995	20.614495995	0.0	48000.0	8-C45-20-01	c	2020
51	Waveform 1	1	20.965494916	20.965494916	0.0	48000.0	8-C45-20-01	d	2020
52	Waveform 1	1	20.972180907	20.972180907	0.0	48000.0	8-C45-20-01	d	2020
53	Waveform 1	1	20.980690914	20.980690914	0.0	48000.0	8-C45-20-01	d	2020
54	Waveform 1	1	20.991068067	20.991068067	0.0	48000.0	8-C45-20-01	d	2020
55	Waveform 1	1	20.998875583	20.998875583	0.0	48000.0	8-C45-20-01	d	2020
56	Waveform 1	1	21.009486900	21.009486900	0.0	48000.0	8-C45-20-01	d	2020
57	Waveform 1	1	21.016992468	21.016992468	0.0	48000.0	8-C45-20-01	d	2020
58	Waveform 1	1	21.027104647	21.027104647	0.0	48000.0	8-C45-20-01	d	2020
59	Waveform 1	1	21.034776595	21.034776595	0.0	48000.0	8-C45-20-01	d	2020
60	Waveform 1	1	21.044543685	21.044543685	0.0	48000.0	8-C45-20-01	d	2020
61	Waveform 1	1	21.052924285	21.052924285	0.0	48000.0	8-C45-20-01	d	2020
62	Waveform 1	1	21.061939592	21.061939592	0.0	48000.0	8-C45-20-01	d	2020
63	Waveform 1	1	21.072027122	21.072027122	0.0	48000.0	8-C45-20-01	d	2020
64	Waveform 1	1	21.080235181	21.080235181	0.0	48000.0	8-C45-20-01	d	2020
65	Waveform 1	1	21.091142283	21.091142283	0.0	48000.0	8-C45-20-01	d	2020
66	Waveform 1	1	21.100077482	21.100077482	0.0	48000.0	8-C45-20-01	d	2020
67	Waveform 1	1	21.111009233	21.111009233	0.0	48000.0	8-C45-20-01	d	2020
68	Waveform 1	1	21.122421641	21.122421641	0.0	48000.0	8-C45-20-01	d	2020
69	Waveform 1	1	21.605575067	21.605575067	0.0	48000.0	8-C45-20-01	e	2020
70	Waveform 1	1	21.612362123	21.612362123	0.0	48000.0	8-C45-20-01	e	2020
71	Waveform 1	1	21.620771856	21.620771856	0.0	48000.0	8-C45-20-01	e	2020
72	Waveform 1	1	21.631142281	21.631142281	0.0	48000.0	8-C45-20-01	e	2020
73	Waveform 1	1	21.638994276	21.638994276	0.0	48000.0	8-C45-20-01	e	2020
74	Waveform 1	1	21.649569686	21.649569686	0.0	48000.0	8-C45-20-01	e	2020
75	Waveform 1	1	21.657395537	21.657395537	0.0	48000.0	8-C45-20-01	e	2020
76	Waveform 1	1	21.667905545	21.667905545	0.0	48000.0	8-C45-20-01	e	2020
77	Waveform 1	1	21.675992836	21.675992836	0.0	48000.0	8-C45-20-01	e	2020
78	Waveform 1	1	21.686067112	21.686067112	0.0	48000.0	8-C45-20-01	e	2020
79	Waveform 1	1	21.695008481	21.695008481	0.0	48000.0	8-C45-20-01	e	2020
80	Waveform 1	1	21.703801660	21.703801660	0.0	48000.0	8-C45-20-01	e	2020
81	Waveform 1	1	21.715435901	21.715435901	0.0	48000.0	8-C45-20-01	e	2020
82	Waveform 1	1	21.724690957	21.724690957	0.0	48000.0	8-C45-20-01	e	2020
83	Waveform 1	1	21.736961369	21.736961369	0.0	48000.0	8-C45-20-01	e	2020
84	Waveform 1	1	22.107147178	22.107147178	0.0	48000.0	8-C45-20-01	f	2020
85	Waveform 1	1	22.113909840	22.113909840	0.0	48000.0	8-C45-20-01	f	2020
86	Waveform 1	1	22.122271683	22.122271683	0.0	48000.0	8-C45-20-01	f	2020
87	Waveform 1	1	22.132755548	22.132755548	0.0	48000.0	8-C45-20-01	f	2020
88	Waveform 1	1	22.140463751	22.140463751	0.0	48000.0	8-C45-20-01	f	2020
89	Waveform 1	1	22.150965045	22.150965045	0.0	48000.0	8-C45-20-01	f	2020
90	Waveform 1	1	22.158463947	22.158468304	0.0	48000.0	8-C45-20-01	f	2020
91	Waveform 1	1	22.168499007	22.168499007	0.0	48000.0	8-C45-20-01	f	2020
92	Waveform 1	1	22.176377186	22.176377186	0.0	48000.0	8-C45-20-01	f	2020
93	Waveform 1	1	22.186651899	22.186651899	0.0	48000.0	8-C45-20-01	f	2020
94	Waveform 1	1	22.194774049	22.194774049	0.0	48000.0	8-C45-20-01	f	2020
95	Waveform 1	1	22.204647887	22.204647887	0.0	48000.0	8-C45-20-01	f	2020
96	Waveform 1	1	22.213510824	22.213510824	0.0	48000.0	8-C45-20-01	f	2020
97	Waveform 1	1	22.222373720	22.222373720	0.0	48000.0	8-C45-20-01	f	2020
98	Waveform 1	1	22.233807483	22.233807483	0.0	48000.0	8-C45-20-01	f	2020
99	Waveform 1	1	22.243175871	22.243175871	0.0	48000.0	8-C45-20-01	f	2020
100	Waveform 1	1	22.254413554	22.254413554	0.0	48000.0	8-C45-20-01	f	2020
101	Waveform 1	1	22.738514348	22.738514348	0.0	48000.0	8-C45-20-01	g	2020
102	Waveform 1	1	22.745277010	22.745277010	0.0	48000.0	8-C45-20-01	g	2020
103	Waveform 1	1	22.753673712	22.753673712	0.0	48000.0	8-C45-20-01	g	2020
104	Waveform 1	1	22.764257796	22.764257796	0.0	48000.0	8-C45-20-01	g	2020
105	Waveform 1	1	22.772118505	22.772118505	0.0	48000.0	8-C45-20-01	g	2020
106	Waveform 1	1	22.782489079	22.782489079	0.0	48000.0	8-C45-20-01	g	2020
107	Waveform 1	1	22.790458722	22.790458722	0.0	48000.0	8-C45-20-01	g	2020
108	Waveform 1	1	22.800724720	22.800724720	0.0	48000.0	8-C45-20-01	g	2020
109	Waveform 1	1	22.808411178	22.808411178	0.0	48000.0	8-C45-20-01	g	2020
110	Waveform 1	1	22.818716392	22.818716392	0.0	48000.0	8-C45-20-01	g	2020
111	Waveform 1	1	22.827605432	22.827605432	0.0	48000.0	8-C45-20-01	g	2020
112	Waveform 1	1	22.836145926	22.836145926	0.0	48000.0	8-C45-20-01	g	2020
113	Waveform 1	1	22.847684265	22.847684265	0.0	48000.0	8-C45-20-01	g	2020
114	Waveform 1	1	22.856473128	22.856473128	0.0	48000.0	8-C45-20-01	g	2020
115	Waveform 1	1	22.867976608	22.867976608	0.0	48000.0	8-C45-20-01	g	2020
116	Waveform 1	1	22.880125015	22.880125015	0.0	48000.0	8-C45-20-01	g	2020
117	Waveform 1	1	23.235438935	23.235438935	0.0	48000.0	8-C45-20-01	h	2020
118	Waveform 1	1	23.242205954	23.242205954	0.0	48000.0	8-C45-20-01	h	2020
119	Waveform 1	1	23.250663619	23.250663619	0.0	48000.0	8-C45-20-01	h	2020
120	Waveform 1	1	23.261378422	23.261378422	0.0	48000.0	8-C45-20-01	h	2020
121	Waveform 1	1	23.269156383	23.269156383	0.0	48000.0	8-C45-20-01	h	2020
122	Waveform 1	1	23.279810184	23.279810184	0.0	48000.0	8-C45-20-01	h	2020
123	Waveform 1	1	23.287474813	23.287474813	0.0	48000.0	8-C45-20-01	h	2020
124	Waveform 1	1	23.297610092	23.297610092	0.0	48000.0	8-C45-20-01	h	2020
125	Waveform 1	1	23.305357511	23.305357511	0.0	48000.0	8-C45-20-01	h	2020
126	Waveform 1	1	23.315514575	23.315514575	0.0	48000.0	8-C45-20-01	h	2020
127	Waveform 1	1	23.323632368	23.323632368	0.0	48000.0	8-C45-20-01	h	2020
