Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	32.171711276	32.171711276	0.0	48000.0	23-C13-20-01	a	2020
2	Waveform 1	1	32.178304035	32.178304035	0.0	48000.0	23-C13-20-01	a	2020
3	Waveform 1	1	32.186409120	32.186409120	0.0	48000.0	23-C13-20-01	a	2020
4	Waveform 1	1	32.196787977	32.196787977	0.0	48000.0	23-C13-20-01	a	2020
5	Waveform 1	1	32.204098874	32.204098874	0.0	48000.0	23-C13-20-01	a	2020
6	Waveform 1	1	32.212388906	32.212388906	0.0	48000.0	23-C13-20-01	a	2020
7	Waveform 1	1	32.223336207	32.223336207	0.0	48000.0	23-C13-20-01	a	2020
8	Waveform 1	1	32.230339615	32.230339615	0.0	48000.0	23-C13-20-01	a	2020
9	Waveform 1	1	32.239315043	32.239315043	0.0	48000.0	23-C13-20-01	a	2020
10	Waveform 1	1	32.250526166	32.250526166	0.0	48000.0	23-C13-20-01	a	2020
11	Waveform 1	1	32.257635796	32.257635796	0.0	48000.0	23-C13-20-01	a	2020
12	Waveform 1	1	32.267057275	32.267057275	0.0	48000.0	23-C13-20-01	a	2020
13	Waveform 1	1	32.278202980	32.278202980	0.0	48000.0	23-C13-20-01	a	2020
14	Waveform 1	1	32.285736896	32.285736896	0.0	48000.0	23-C13-20-01	a	2020
15	Waveform 1	1	32.295615163	32.295615163	0.0	48000.0	23-C13-20-01	a	2020
16	Waveform 1	1	32.307696630	32.307696630	0.0	48000.0	23-C13-20-01	a	2020
17	Waveform 1	1	32.654647434	32.654647434	0.0	48000.0	23-C13-20-01	b	2020
18	Waveform 1	1	32.661223830	32.661223830	0.0	48000.0	23-C13-20-01	b	2020
19	Waveform 1	1	32.669203797	32.669203797	0.0	48000.0	23-C13-20-01	b	2020
20	Waveform 1	1	32.679751141	32.679751141	0.0	48000.0	23-C13-20-01	b	2020
21	Waveform 1	1	32.687002201	32.687002201	0.0	48000.0	23-C13-20-01	b	2020
22	Waveform 1	1	32.695700202	32.695700202	0.0	48000.0	23-C13-20-01	b	2020
23	Waveform 1	1	32.706927649	32.706927649	0.0	48000.0	23-C13-20-01	b	2020
24	Waveform 1	1	32.713819693	32.713819693	0.0	48000.0	23-C13-20-01	b	2020
25	Waveform 1	1	32.723336366	32.723336366	0.0	48000.0	23-C13-20-01	b	2020
26	Waveform 1	1	32.733761460	32.733761460	0.0	48000.0	23-C13-20-01	b	2020
27	Waveform 1	1	32.741039719	32.741039719	0.0	48000.0	23-C13-20-01	b	2020
28	Waveform 1	1	32.750621668	32.750621668	0.0	48000.0	23-C13-20-01	b	2020
29	Waveform 1	1	32.760676866	32.760676866	0.0	48000.0	23-C13-20-01	b	2020
30	Waveform 1	1	32.768575244	32.768575244	0.0	48000.0	23-C13-20-01	b	2020
31	Waveform 1	1	32.779264161	32.779264161	0.0	48000.0	23-C13-20-01	b	2020
32	Waveform 1	1	32.789953083	32.789953083	0.0	48000.0	23-C13-20-01	b	2020
33	Waveform 1	1	33.115689977	33.115689977	0.0	48000.0	23-C13-20-01	c	2020
34	Waveform 1	1	33.122228438	33.122228438	0.0	48000.0	23-C13-20-01	c	2020
35	Waveform 1	1	33.130300885	33.130300885	0.0	48000.0	23-C13-20-01	c	2020
36	Waveform 1	1	33.140745018	33.140745018	0.0	48000.0	23-C13-20-01	c	2020
37	Waveform 1	1	33.148055767	33.148055767	0.0	48000.0	23-C13-20-01	c	2020
38	Waveform 1	1	33.156144532	33.156144532	0.0	48000.0	23-C13-20-01	c	2020
39	Waveform 1	1	33.167834350	33.167834350	0.0	48000.0	23-C13-20-01	c	2020
40	Waveform 1	1	33.174389130	33.174389130	0.0	48000.0	23-C13-20-01	c	2020
41	Waveform 1	1	33.183375437	33.183375437	0.0	48000.0	23-C13-20-01	c	2020
42	Waveform 1	1	33.194635523	33.194635523	0.0	48000.0	23-C13-20-01	c	2020
43	Waveform 1	1	33.201929947	33.201929947	0.0	48000.0	23-C13-20-01	c	2020
44	Waveform 1	1	33.211868198	33.211868198	0.0	48000.0	23-C13-20-01	c	2020
45	Waveform 1	1	33.222029469	33.222029469	0.0	48000.0	23-C13-20-01	c	2020
46	Waveform 1	1	33.229574270	33.229574270	0.0	48000.0	23-C13-20-01	c	2020
47	Waveform 1	1	33.240176153	33.240176153	0.0	48000.0	23-C13-20-01	c	2020
48	Waveform 1	1	33.251071777	33.251071777	0.0	48000.0	23-C13-20-01	c	2020
49	Waveform 1	1	33.630948067	33.630948067	0.0	48000.0	23-C13-20-01	d	2020
50	Waveform 1	1	33.637513726	33.637513726	0.0	48000.0	23-C13-20-01	d	2020
51	Waveform 1	1	33.645471940	33.645471940	0.0	48000.0	23-C13-20-01	d	2020
52	Waveform 1	1	33.655891595	33.655891595	0.0	48000.0	23-C13-20-01	d	2020
53	Waveform 1	1	33.663202285	33.663202285	0.0	48000.0	23-C13-20-01	d	2020
54	Waveform 1	1	33.671628309	33.671628309	0.0	48000.0	23-C13-20-01	d	2020
55	Waveform 1	1	33.682779448	33.682779448	0.0	48000.0	23-C13-20-01	d	2020
56	Waveform 1	1	33.689633414	33.689633414	0.0	48000.0	23-C13-20-01	d	2020
57	Waveform 1	1	33.698815549	33.698815549	0.0	48000.0	23-C13-20-01	d	2020
58	Waveform 1	1	33.708835241	33.708835241	0.0	48000.0	23-C13-20-01	d	2020
59	Waveform 1	1	33.717038240	33.717038240	0.0	48000.0	23-C13-20-01	d	2020
60	Waveform 1	1	33.726911210	33.726911210	0.0	48000.0	23-C13-20-01	d	2020
61	Waveform 1	1	33.737556609	33.737556609	0.0	48000.0	23-C13-20-01	d	2020
62	Waveform 1	1	33.745792246	33.745792246	0.0	48000.0	23-C13-20-01	d	2020
63	Waveform 1	1	33.756676995	33.756676995	0.0	48000.0	23-C13-20-01	d	2020
64	Waveform 1	1	34.110194051	34.110194051	0.0	48000.0	23-C13-20-01	e	2020
65	Waveform 1	1	34.116786914	34.116786914	0.0	48000.0	23-C13-20-01	e	2020
66	Waveform 1	1	34.124946390	34.124946390	0.0	48000.0	23-C13-20-01	e	2020
67	Waveform 1	1	34.135586355	34.135586355	0.0	48000.0	23-C13-20-01	e	2020
68	Waveform 1	1	34.142815651	34.142815651	0.0	48000.0	23-C13-20-01	e	2020
69	Waveform 1	1	34.151154641	34.151154641	0.0	48000.0	23-C13-20-01	e	2020
70	Waveform 1	1	34.162376649	34.162376649	0.0	48000.0	23-C13-20-01	e	2020
71	Waveform 1	1	34.169361013	34.169361013	0.0	48000.0	23-C13-20-01	e	2020
72	Waveform 1	1	34.178662825	34.178662825	0.0	48000.0	23-C13-20-01	e	2020
73	Waveform 1	1	34.189291758	34.189291758	0.0	48000.0	23-C13-20-01	e	2020
74	Waveform 1	1	34.196423146	34.196423146	0.0	48000.0	23-C13-20-01	e	2020
75	Waveform 1	1	34.206758486	34.206758486	0.0	48000.0	23-C13-20-01	e	2020
76	Waveform 1	1	34.217028550	34.217028550	0.0	48000.0	23-C13-20-01	e	2020
77	Waveform 1	1	34.224741981	34.224741981	0.0	48000.0	23-C13-20-01	e	2020
78	Waveform 1	1	34.235104519	34.235104519	0.0	48000.0	23-C13-20-01	e	2020
79	Waveform 1	1	34.248241134	34.248241134	0.0	48000.0	23-C13-20-01	e	2020
80	Waveform 1	1	34.631381509	34.631381509	0.0	48000.0	23-C13-20-01	f	2020
81	Waveform 1	1	34.637925415	34.637925415	0.0	48000.0	23-C13-20-01	f	2020
82	Waveform 1	1	34.646030351	34.646030351	0.0	48000.0	23-C13-20-01	f	2020
83	Waveform 1	1	34.656426890	34.656426890	0.0	48000.0	23-C13-20-01	f	2020
84	Waveform 1	1	34.663589405	34.663589405	0.0	48000.0	23-C13-20-01	f	2020
85	Waveform 1	1	34.671993671	34.671993671	0.0	48000.0	23-C13-20-01	f	2020
86	Waveform 1	1	34.683226552	34.683226552	0.0	48000.0	23-C13-20-01	f	2020
87	Waveform 1	1	34.690069639	34.690069639	0.0	48000.0	23-C13-20-01	f	2020
88	Waveform 1	1	34.699518169	34.699518169	0.0	48000.0	23-C13-20-01	f	2020
89	Waveform 1	1	34.710272361	34.710272361	0.0	48000.0	23-C13-20-01	f	2020
90	Waveform 1	1	34.717583110	34.717583110	0.0	48000.0	23-C13-20-01	f	2020
91	Waveform 1	1	34.727896691	34.727896691	0.0	48000.0	23-C13-20-01	f	2020
92	Waveform 1	1	34.738264674	34.738264674	0.0	48000.0	23-C13-20-01	f	2020
93	Waveform 1	1	34.746641736	34.746641736	0.0	48000.0	23-C13-20-01	f	2020
94	Waveform 1	1	34.758075742	34.758075742	0.0	48000.0	23-C13-20-01	f	2020
95	Waveform 1	1	35.128591864	35.128591864	0.0	48000.0	23-C13-20-01	g	2020
96	Waveform 1	1	35.135152089	35.135152089	0.0	48000.0	23-C13-20-01	g	2020
97	Waveform 1	1	35.142941674	35.142941674	0.0	48000.0	23-C13-20-01	g	2020
98	Waveform 1	1	35.153320531	35.153320531	0.0	48000.0	23-C13-20-01	g	2020
99	Waveform 1	1	35.160544388	35.160544388	0.0	48000.0	23-C13-20-01	g	2020
100	Waveform 1	1	35.168845300	35.168845300	0.0	48000.0	23-C13-20-01	g	2020
101	Waveform 1	1	35.179985565	35.179985565	0.0	48000.0	23-C13-20-01	g	2020
102	Waveform 1	1	35.186834091	35.186834091	0.0	48000.0	23-C13-20-01	g	2020
103	Waveform 1	1	35.196016226	35.196016226	0.0	48000.0	23-C13-20-01	g	2020
104	Waveform 1	1	35.207319675	35.207319675	0.0	48000.0	23-C13-20-01	g	2020
105	Waveform 1	1	35.214298753	35.214298753	0.0	48000.0	23-C13-20-01	g	2020
106	Waveform 1	1	35.224215240	35.224215240	0.0	48000.0	23-C13-20-01	g	2020
107	Waveform 1	1	35.234816975	35.234816975	0.0	48000.0	23-C13-20-01	g	2020
108	Waveform 1	1	35.242650077	35.242650077	0.0	48000.0	23-C13-20-01	g	2020
109	Waveform 1	1	35.253600103	35.253600103	0.0	48000.0	23-C13-20-01	g	2020
110	Waveform 1	1	35.639477064	35.639477064	0.0	48000.0	23-C13-20-01	h	2020
111	Waveform 1	1	35.646048168	35.646048168	0.0	48000.0	23-C13-20-01	h	2020
112	Waveform 1	1	35.654245727	35.654245727	0.0	48000.0	23-C13-20-01	h	2020
113	Waveform 1	1	35.664684420	35.664684420	0.0	48000.0	23-C13-20-01	h	2020
114	Waveform 1	1	35.671962530	35.671962530	0.0	48000.0	23-C13-20-01	h	2020
115	Waveform 1	1	35.680252563	35.680252563	0.0	48000.0	23-C13-20-01	h	2020
116	Waveform 1	1	35.691544777	35.691544777	0.0	48000.0	23-C13-20-01	h	2020
117	Waveform 1	1	35.698279427	35.698279427	0.0	48000.0	23-C13-20-01	h	2020
118	Waveform 1	1	35.707592113	35.707592113	0.0	48000.0	23-C13-20-01	h	2020
119	Waveform 1	1	35.718444071	35.718444071	0.0	48000.0	23-C13-20-01	h	2020
120	Waveform 1	1	35.725618977	35.725618977	0.0	48000.0	23-C13-20-01	h	2020
121	Waveform 1	1	35.735861843	35.735861843	0.0	48000.0	23-C13-20-01	h	2020
122	Waveform 1	1	35.746017674	35.746017674	0.0	48000.0	23-C13-20-01	h	2020
123	Waveform 1	1	35.753937811	35.753937811	0.0	48000.0	23-C13-20-01	h	2020
124	Waveform 1	1	35.764218755	35.764218755	0.0	48000.0	23-C13-20-01	h	2020
125	Waveform 1	1	36.092283823	36.092283823	0.0	48000.0	23-C13-20-01	i	2020
