Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	file	syllable	year
1	Waveform 1	1	23.940875019	23.940875019	0.0	48000.0	22-C24-20-01	a	2020
2	Waveform 1	1	23.947686978	23.947686978	0.0	48000.0	22-C24-20-01	a	2020
3	Waveform 1	1	23.955785000	23.955785000	0.0	48000.0	22-C24-20-01	a	2020
4	Waveform 1	1	23.967165433	23.967165433	0.0	48000.0	22-C24-20-01	a	2020
5	Waveform 1	1	23.974948049	23.974948049	0.0	48000.0	22-C24-20-01	a	2020
6	Waveform 1	1	23.983665392	23.983665392	0.0	48000.0	22-C24-20-01	a	2020
7	Waveform 1	1	23.995336623	23.995336623	0.0	48000.0	22-C24-20-01	a	2020
8	Waveform 1	1	24.002586804	24.002586804	0.0	48000.0	22-C24-20-01	a	2020
9	Waveform 1	1	24.012233185	24.012233185	0.0	48000.0	22-C24-20-01	a	2020
10	Waveform 1	1	24.022521302	24.022521302	0.0	48000.0	22-C24-20-01	a	2020
11	Waveform 1	1	24.030631682	24.030631682	0.0	48000.0	22-C24-20-01	a	2020
12	Waveform 1	1	24.042155481	24.042155481	0.0	48000.0	22-C24-20-01	a	2020
13	Waveform 1	1	24.050183869	24.050183869	0.0	48000.0	22-C24-20-01	a	2020
14	Waveform 1	1	24.059543516	24.059543516	0.0	48000.0	22-C24-20-01	a	2020
15	Waveform 1	1	24.071750014	24.071750014	0.0	48000.0	22-C24-20-01	a	2020
16	Waveform 1	1	24.081389637	24.081389637	0.0	48000.0	22-C24-20-01	a	2020
17	Waveform 1	1	24.096149355	24.096149355	0.0	48000.0	22-C24-20-01	a	2020
18	Waveform 1	1	24.386531178	24.386531178	0.0	48000.0	22-C24-20-01	b	2020
19	Waveform 1	1	24.393139624	24.393139624	0.0	48000.0	22-C24-20-01	b	2020
20	Waveform 1	1	24.402130684	24.402130684	0.0	48000.0	22-C24-20-01	b	2020
21	Waveform 1	1	24.412883035	24.412883035	0.0	48000.0	22-C24-20-01	b	2020
22	Waveform 1	1	24.420604208	24.420604208	0.0	48000.0	22-C24-20-01	b	2020
23	Waveform 1	1	24.429765874	24.429765874	0.0	48000.0	22-C24-20-01	b	2020
24	Waveform 1	1	24.441071210	24.441071210	0.0	48000.0	22-C24-20-01	b	2020
25	Waveform 1	1	24.448341872	24.448341872	0.0	48000.0	22-C24-20-01	b	2020
26	Waveform 1	1	24.458507103	24.458507103	0.0	48000.0	22-C24-20-01	b	2020
27	Waveform 1	1	24.468119349	24.468119349	0.0	48000.0	22-C24-20-01	b	2020
28	Waveform 1	1	24.476018093	24.476018093	0.0	48000.0	22-C24-20-01	b	2020
29	Waveform 1	1	24.487767183	24.487767183	0.0	48000.0	22-C24-20-01	b	2020
30	Waveform 1	1	24.494833036	24.494833036	0.0	48000.0	22-C24-20-01	b	2020
31	Waveform 1	1	24.504506725	24.504506725	0.0	48000.0	22-C24-20-01	b	2020
32	Waveform 1	1	24.515272730	24.515272730	0.0	48000.0	22-C24-20-01	b	2020
33	Waveform 1	1	24.523874653	24.523874653	0.0	48000.0	22-C24-20-01	b	2020
34	Waveform 1	1	24.534272001	24.534272001	0.0	48000.0	22-C24-20-01	b	2020
35	Waveform 1	1	24.545973154	24.545973154	0.0	48000.0	22-C24-20-01	b	2020
36	Waveform 1	1	24.909122832	24.909122832	0.0	48000.0	22-C24-20-01	c	2020
37	Waveform 1	1	24.915635699	24.915635699	0.0	48000.0	22-C24-20-01	c	2020
38	Waveform 1	1	24.923862069	24.923862069	0.0	48000.0	22-C24-20-01	c	2020
39	Waveform 1	1	24.934691236	24.934691236	0.0	48000.0	22-C24-20-01	c	2020
40	Waveform 1	1	24.942984688	24.942984688	0.0	48000.0	22-C24-20-01	c	2020
41	Waveform 1	1	24.951915456	24.951915456	0.0	48000.0	22-C24-20-01	c	2020
42	Waveform 1	1	24.962304098	24.962304098	0.0	48000.0	22-C24-20-01	c	2020
43	Waveform 1	1	24.970568684	24.970568684	0.0	48000.0	22-C24-20-01	c	2020
44	Waveform 1	1	24.981295318	24.981295318	0.0	48000.0	22-C24-20-01	c	2020
45	Waveform 1	1	24.990081263	24.990081263	0.0	48000.0	22-C24-20-01	c	2020
46	Waveform 1	1	24.998316884	24.998316884	0.0	48000.0	22-C24-20-01	c	2020
47	Waveform 1	1	25.009082065	25.009082065	0.0	48000.0	22-C24-20-01	c	2020
48	Waveform 1	1	25.017288721	25.017288721	0.0	48000.0	22-C24-20-01	c	2020
49	Waveform 1	1	25.027233316	25.027233316	0.0	48000.0	22-C24-20-01	c	2020
50	Waveform 1	1	25.039494991	25.039494991	0.0	48000.0	22-C24-20-01	c	2020
51	Waveform 1	1	25.050115349	25.050115349	0.0	48000.0	22-C24-20-01	c	2020
52	Waveform 1	1	25.369219288	25.369219288	0.0	48000.0	22-C24-20-01	d	2020
53	Waveform 1	1	25.375678425	25.375678425	0.0	48000.0	22-C24-20-01	d	2020
54	Waveform 1	1	25.383677504	25.383677504	0.0	48000.0	22-C24-20-01	d	2020
55	Waveform 1	1	25.395591602	25.395591602	0.0	48000.0	22-C24-20-01	d	2020
56	Waveform 1	1	25.402967946	25.402967946	0.0	48000.0	22-C24-20-01	d	2020
57	Waveform 1	1	25.411917947	25.411917947	0.0	48000.0	22-C24-20-01	d	2020
58	Waveform 1	1	25.423648608	25.423648608	0.0	48000.0	22-C24-20-01	d	2020
59	Waveform 1	1	25.429914649	25.429914649	0.0	48000.0	22-C24-20-01	d	2020
60	Waveform 1	1	25.440834306	25.440834306	0.0	48000.0	22-C24-20-01	d	2020
61	Waveform 1	1	25.449919550	25.449919550	0.0	48000.0	22-C24-20-01	d	2020
62	Waveform 1	1	25.457991040	25.457991040	0.0	48000.0	22-C24-20-01	d	2020
63	Waveform 1	1	25.468843186	25.468843186	0.0	48000.0	22-C24-20-01	d	2020
64	Waveform 1	1	25.477281558	25.477281558	0.0	48000.0	22-C24-20-01	d	2020
65	Waveform 1	1	25.485855098	25.485855098	0.0	48000.0	22-C24-20-01	d	2020
66	Waveform 1	1	25.498575306	25.498575306	0.0	48000.0	22-C24-20-01	c	2020
67	Waveform 1	1	25.507515728	25.507515728	0.0	48000.0	22-C24-20-01	d	2020
68	Waveform 1	1	25.519188460	25.519188460	0.0	48000.0	22-C24-20-01	d	2020
69	Waveform 1	1	25.875067915	25.875067915	0.0	48000.0	22-C24-20-01	e	2020
70	Waveform 1	1	25.881767840	25.881767840	0.0	48000.0	22-C24-20-01	e	2020
71	Waveform 1	1	25.889475283	25.889475283	0.0	48000.0	22-C24-20-01	e	2020
72	Waveform 1	1	25.901251681	25.901251681	0.0	48000.0	22-C24-20-01	e	2020
73	Waveform 1	1	25.909273241	25.909273241	0.0	48000.0	22-C24-20-01	e	2020
74	Waveform 1	1	25.918346226	25.918346226	0.0	48000.0	22-C24-20-01	e	2020
75	Waveform 1	1	25.930013392	25.930013392	0.0	48000.0	22-C24-20-01	e	2020
76	Waveform 1	1	25.937154272	25.937154272	0.0	48000.0	22-C24-20-01	e	2020
77	Waveform 1	1	25.947278611	25.947278611	0.0	48000.0	22-C24-20-01	e	2020
78	Waveform 1	1	25.957109320	25.957109320	0.0	48000.0	22-C24-20-01	e	2020
79	Waveform 1	1	25.965062610	25.965062610	0.0	48000.0	22-C24-20-01	e	2020
80	Waveform 1	1	25.976251888	25.976251888	0.0	48000.0	22-C24-20-01	e	2020
81	Waveform 1	1	25.984382749	25.984382749	0.0	48000.0	22-C24-20-01	e	2020
82	Waveform 1	1	25.994998561	25.994998561	0.0	48000.0	22-C24-20-01	e	2020
83	Waveform 1	1	26.005703123	26.005703123	0.0	48000.0	22-C24-20-01	e	2020
84	Waveform 1	1	26.015690853	26.015690853	0.0	48000.0	22-C24-20-01	e	2020
85	Waveform 1	1	26.030027298	26.030027298	0.0	48000.0	22-C24-20-01	e	2020
86	Waveform 1	1	26.324286697	26.324286697	0.0	48000.0	22-C24-20-01	f	2020
87	Waveform 1	1	26.331106778	26.331106778	0.0	48000.0	22-C24-20-01	f	2020
88	Waveform 1	1	26.338950906	26.338950906	0.0	48000.0	22-C24-20-01	f	2020
89	Waveform 1	1	26.349409698	26.349409698	0.0	48000.0	22-C24-20-01	f	2020
90	Waveform 1	1	26.358277803	26.358277803	0.0	48000.0	22-C24-20-01	f	2020
91	Waveform 1	1	26.367657932	26.367657932	0.0	48000.0	22-C24-20-01	f	2020
92	Waveform 1	1	26.378901825	26.378901825	0.0	48000.0	22-C24-20-01	f	2020
93	Waveform 1	1	26.386152006	26.386152006	0.0	48000.0	22-C24-20-01	f	2020
94	Waveform 1	1	26.395573097	26.395573097	0.0	48000.0	22-C24-20-01	f	2020
95	Waveform 1	1	26.405649647	26.405649647	0.0	48000.0	22-C24-20-01	f	2020
96	Waveform 1	1	26.413609764	26.413609764	0.0	48000.0	22-C24-20-01	f	2020
97	Waveform 1	1	26.425242796	26.425242796	0.0	48000.0	22-C24-20-01	f	2020
98	Waveform 1	1	26.432602208	26.432602208	0.0	48000.0	22-C24-20-01	f	2020
99	Waveform 1	1	26.442473879	26.442473879	0.0	48000.0	22-C24-20-01	f	2020
100	Waveform 1	1	26.453936236	26.453936236	0.0	48000.0	22-C24-20-01	f	2020
101	Waveform 1	1	26.462026066	26.462026066	0.0	48000.0	22-C24-20-01	f	2020
102	Waveform 1	1	26.472348318	26.472348318	0.0	48000.0	22-C24-20-01	f	2020
103	Waveform 1	1	26.483530769	26.483530769	0.0	48000.0	22-C24-20-01	f	2020
104	Waveform 1	1	26.833408862	26.833408862	0.0	48000.0	22-C24-20-01	g	2020
105	Waveform 1	1	26.840208462	26.840208462	0.0	48000.0	22-C24-20-01	g	2020
106	Waveform 1	1	26.848871758	26.848871758	0.0	48000.0	22-C24-20-01	g	2020
107	Waveform 1	1	26.860614021	26.860614021	0.0	48000.0	22-C24-20-01	g	2020
108	Waveform 1	1	26.867993915	26.867993915	0.0	48000.0	22-C24-20-01	g	2020
109	Waveform 1	1	26.876431921	26.876431921	0.0	48000.0	22-C24-20-01	g	2020
110	Waveform 1	1	26.886644941	26.886644941	0.0	48000.0	22-C24-20-01	g	2020
111	Waveform 1	1	26.894359356	26.894359356	0.0	48000.0	22-C24-20-01	g	2020
112	Waveform 1	1	26.905268728	26.905268728	0.0	48000.0	22-C24-20-01	g	2020
113	Waveform 1	1	26.915208669	26.915208669	0.0	48000.0	22-C24-20-01	g	2020
114	Waveform 1	1	26.922929912	26.922929912	0.0	48000.0	22-C24-20-01	g	2020
115	Waveform 1	1	26.934665348	26.934665348	0.0	48000.0	22-C24-20-01	g	2020
116	Waveform 1	1	26.941772162	26.941772162	0.0	48000.0	22-C24-20-01	g	2020
117	Waveform 1	1	26.952121722	26.952121722	0.0	48000.0	22-C24-20-01	g	2020
118	Waveform 1	1	26.963522636	26.963522636	0.0	48000.0	22-C24-20-01	g	2020
119	Waveform 1	1	26.973380653	26.973380653	0.0	48000.0	22-C24-20-01	g	2020
120	Waveform 1	1	26.985027338	26.985027338	0.0	48000.0	22-C24-20-01	g	2020
121	Waveform 1	1	27.293077024	27.293077024	0.0	48000.0	22-C24-20-01	h	2020
122	Waveform 1	1	27.299856144	27.299856144	0.0	48000.0	22-C24-20-01	h	2020
123	Waveform 1	1	27.307952800	27.307952800	0.0	48000.0	22-C24-20-01	h	2020
124	Waveform 1	1	27.318316014	27.318316014	0.0	48000.0	22-C24-20-01	h	2020
125	Waveform 1	1	27.327211497	27.327211497	0.0	48000.0	22-C24-20-01	h	2020
126	Waveform 1	1	27.336673549	27.336673549	0.0	48000.0	22-C24-20-01	h	2020
127	Waveform 1	1	27.347275707	27.347275707	0.0	48000.0	22-C24-20-01	h	2020
128	Waveform 1	1	27.355113008	27.355113008	0.0	48000.0	22-C24-20-01	h	2020
129	Waveform 1	1	27.364745735	27.364745735	0.0	48000.0	22-C24-20-01	h	2020
130	Waveform 1	1	27.374378462	27.374378462	0.0	48000.0	22-C24-20-01	h	2020
131	Waveform 1	1	27.382639036	27.382639036	0.0	48000.0	22-C24-20-01	h	2020
132	Waveform 1	1	27.393623504	27.393623504	0.0	48000.0	22-C24-20-01	h	2020
133	Waveform 1	1	27.401884008	27.401884008	0.0	48000.0	22-C24-20-01	h	2020
134	Waveform 1	1	27.411824019	27.411824019	0.0	48000.0	22-C24-20-01	h	2020
135	Waveform 1	1	27.422521754	27.422521754	0.0	48000.0	22-C24-20-01	h	2020
136	Waveform 1	1	27.430973414	27.430973414	0.0	48000.0	22-C24-20-01	h	2020
137	Waveform 1	1	27.442954621	27.442954621	0.0	48000.0	22-C24-20-01	h	2020
138	Waveform 1	1	27.453235911	27.453235911	0.0	48000.0	22-C24-20-01	h	2020
139	Waveform 1	1	27.804295071	27.804295071	0.0	48000.0	22-C24-20-01	i	2020
140	Waveform 1	1	27.810930824	27.810930824	0.0	48000.0	22-C24-20-01	i	2020
141	Waveform 1	1	27.818768056	27.818768056	0.0	48000.0	22-C24-20-01	i	2020
142	Waveform 1	1	27.830674166	27.830674166	0.0	48000.0	22-C24-20-01	i	2020
143	Waveform 1	1	27.838231561	27.838231561	0.0	48000.0	22-C24-20-01	i	2020
144	Waveform 1	1	27.846389661	27.846389661	0.0	48000.0	22-C24-20-01	i	2020
145	Waveform 1	1	27.858050000	27.858050000	0.0	48000.0	22-C24-20-01	i	2020
146	Waveform 1	1	27.865655115	27.865655115	0.0	48000.0	22-C24-20-01	i	2020
147	Waveform 1	1	27.876496286	27.876496286	0.0	48000.0	22-C24-20-01	i	2020
148	Waveform 1	1	27.886402092	27.886402092	0.0	48000.0	22-C24-20-01	i	2020
149	Waveform 1	1	27.893740955	27.893740955	0.0	48000.0	22-C24-20-01	i	2020
150	Waveform 1	1	27.905285235	27.905285235	0.0	48000.0	22-C24-20-01	i	2020
151	Waveform 1	1	27.913102056	27.913102056	0.0	48000.0	22-C24-20-01	i	2020
152	Waveform 1	1	27.922878149	27.922878149	0.0	48000.0	22-C24-20-01	i	2020
153	Waveform 1	1	27.934354160	27.934354160	0.0	48000.0	22-C24-20-01	i	2020
154	Waveform 1	1	27.944457948	27.944457948	0.0	48000.0	22-C24-20-01	i	2020
155	Waveform 1	1	28.260563398	28.260563398	0.0	48000.0	22-C24-20-01	j	2020
156	Waveform 1	1	28.267328864	28.267328864	0.0	48000.0	22-C24-20-01	j	2020
157	Waveform 1	1	28.275958025	28.275958025	0.0	48000.0	22-C24-20-01	j	2020
158	Waveform 1	1	28.287140476	28.287140476	0.0	48000.0	22-C24-20-01	j	2020
159	Waveform 1	1	28.294691044	28.294691044	0.0	48000.0	22-C24-20-01	j	2020
160	Waveform 1	1	28.303695689	28.303695689	0.0	48000.0	22-C24-20-01	j	2020
161	Waveform 1	1	28.314686984	28.314686984	0.0	48000.0	22-C24-20-01	j	2020
162	Waveform 1	1	28.322148802	28.322148802	0.0	48000.0	22-C24-20-01	j	2020
163	Waveform 1	1	28.331344602	28.331344602	0.0	48000.0	22-C24-20-01	j	2020
164	Waveform 1	1	28.341765727	28.341765727	0.0	48000.0	22-C24-20-01	j	2020
165	Waveform 1	1	28.349739568	28.349739568	0.0	48000.0	22-C24-20-01	j	2020
166	Waveform 1	1	28.359945761	28.359945761	0.0	48000.0	22-C24-20-01	j	2020
167	Waveform 1	1	28.368704634	28.368704634	0.0	48000.0	22-C24-20-01	j	2020
168	Waveform 1	1	28.378439835	28.378439835	0.0	48000.0	22-C24-20-01	j	2020
169	Waveform 1	1	28.389997701	28.389997701	0.0	48000.0	22-C24-20-01	j	2020
170	Waveform 1	1	28.397807694	28.397807694	0.0	48000.0	22-C24-20-01	j	2020
171	Waveform 1	1	28.409440725	28.409440725	0.0	48000.0	22-C24-20-01	j	2020
172	Waveform 1	1	28.421203469	28.421203469	0.0	48000.0	22-C24-20-01	j	2020
